LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
20.9508	20.8981	0.9902446269989014	0	23.2837209302	12.8511501654	82.0	9.0	23.2837209302	12.8511501654	5006	5006
23.4038	23.3556	1.7850842475891113	1	26.277486911	14.3964606605	86.0	9.0	26.277486911	14.3964606605	5019	10025
24.8039	24.7577	2.525489091873169	2	27.0756756757	16.0473860026	113.0	9.0	27.0756756757	16.0473860026	5009	15034
28.281	28.2118	3.299835443496704	3	29.1162790698	19.4032594988	117.0	9.0	29.1162790698	19.4032594988	5008	20042
31.6327	31.5923	4.09772801399231	4	33.3708609272	21.4980719585	132.0	11.0	33.3708609272	21.4980719585	5039	25081
32.7082	32.6429	4.904252767562866	5	34.2945205479	22.8677459666	130.0	11.0	34.2945205479	22.8677459666	5007	30088
36.5723	36.5408	5.682842016220093	6	40.7016129032	24.5645889373	137.0	10.0	40.7016129032	24.5645889373	5047	35135
40.3528	40.2852	6.449584484100342	7	46.2385321101	26.9777002994	118.0	11.0	46.2385321101	26.9777002994	5040	40175
37.156	37.1109	7.230553388595581	8	44.7053571429	23.9216124609	131.0	13.0	44.7053571429	23.9216124609	5007	45182
39.9226	39.9228	8.040038824081421	9	46.495412844	26.7100035733	147.0	11.0	46.495412844	26.7100035733	5068	50250
41.8464	41.8324	8.808188915252686	10	48.2692307692	28.7259032024	175.0	11.0	48.2692307692	28.7259032024	5020	55270
43.2658	43.2306	9.585784912109375	11	50.7373737374	29.5974971159	178.0	14.0	50.7373737374	29.5974971159	5023	60293
41.694	41.6728	10.36923336982727	12	50.09	28.1734254218	173.0	10.0	50.09	28.1734254218	5009	65302
44.0496	44.0326	11.10397481918335	13	56.9431818182	27.273179447	153.0	14.0	56.9431818182	27.273179447	5011	70313
43.9362	43.9005	11.901794910430908	14	55.0659340659	28.5406215992	155.0	16.0	55.0659340659	28.5406215992	5011	75324
45.9397	45.8778	12.739022970199585	15	61.3048780488	27.6514406736	143.0	14.0	61.3048780488	27.6514406736	5027	80351
53.632	53.5759	13.537933826446533	16	65.4415584416	37.3215210734	188.0	16.0	65.4415584416	37.3215210734	5039	85390
