LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.00331993	-0.00749319	0.42661499977111816	0	23.4090909091	12.6783964103	82.0	10.0	23.4090909091	12.6783964103	1030	1030
-0.00649109	-0.0126254	0.6719081401824951	1	22.9782608696	11.8257073149	62.0	10.0	22.9782608696	11.8257073149	1057	2087
-0.00823353	-0.0147782	0.9304118156433105	2	27.3513513514	16.7400090675	74.0	11.0	27.3513513514	16.7400090675	1012	3099
-0.00854314	-0.013866	1.1846318244934082	3	34.8965517241	19.1749564179	102.0	12.0	34.8965517241	19.1749564179	1012	4111
-0.00958867	-0.0135856	1.3966929912567139	4	31.696969697	13.6348147268	60.0	12.0	31.696969697	13.6348147268	1046	5157
-0.0118115	-0.0155863	1.614867925643921	5	37.4642857143	21.2123315598	109.0	11.0	37.4642857143	21.2123315598	1049	6206
-0.00707318	-0.00985137	1.8239548206329346	6	42.3333333333	16.0407467269	77.0	16.0	42.3333333333	16.0407467269	1016	7222
-0.0153415	-0.0193561	2.0383718013763428	7	38.8461538462	21.0067613798	80.0	12.0	38.8461538462	21.0067613798	1010	8232
-0.0139126	-0.0170996	2.2539732456207275	8	38.8148148148	20.4632227233	121.0	13.0	38.8148148148	20.4632227233	1048	9280
-0.0111203	-0.0131968	2.467453718185425	9	63.0	33.5708206632	140.0	20.0	63.0	33.5708206632	1008	10288
-0.0158521	-0.0186831	2.683377981185913	10	44.7391304348	21.9073491566	96.0	14.0	44.7391304348	21.9073491566	1029	11317
-0.014136	-0.0165378	2.9040067195892334	11	60.1176470588	27.0182560349	123.0	24.0	60.1176470588	27.0182560349	1022	12339
-0.00225441	-0.00344741	3.116532564163208	12	46.5909090909	21.5631400372	102.0	12.0	46.5909090909	21.5631400372	1025	13364
-0.0203136	-0.0234498	3.3339686393737793	13	48.0454545455	20.5016125147	96.0	11.0	48.0454545455	20.5016125147	1057	14421
-0.0140528	-0.0159151	3.5461480617523193	14	56.3888888889	28.9791858042	130.0	18.0	56.3888888889	28.9791858042	1015	15436
-0.0121722	-0.0144085	3.7643332481384277	15	53.8421052632	21.7890922926	91.0	21.0	53.8421052632	21.7890922926	1023	16459
-0.00830585	-0.00979883	4.022976398468018	16	66.8666666667	30.563304068	168.0	33.0	66.8666666667	30.563304068	1003	17462
