LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.8198	10.7372	0.8745148181915283	0	22.6696832579	12.9305291136	102.0	10.0	22.6696832579	12.9305291136	5010	5010
10.3617	10.3014	1.6360583305358887	1	21.7445887446	12.5014164974	71.0	8.0	21.7445887446	12.5014164974	5023	10033
11.4183	11.3459	2.433349847793579	2	24.1739130435	13.9387443779	84.0	9.0	24.1739130435	13.9387443779	5004	15037
12.3121	12.2425	3.5280423164367676	3	26.375	15.2262451598	104.0	8.0	26.375	15.2262451598	5064	20101
14.1109	14.0416	4.60428524017334	4	29.8333333333	18.0461269643	107.0	9.0	29.8333333333	18.0461269643	5012	25113
13.7549	13.6934	5.638197422027588	5	30.5853658537	16.9521933393	105.0	8.0	30.5853658537	16.9521933393	5016	30129
15.2283	15.1618	6.887779235839844	6	32.3503184713	20.1130138946	146.0	10.0	32.3503184713	20.1130138946	5079	35208
14.9078	14.8543	8.113210916519165	7	32.5741935484	19.3280502787	111.0	10.0	32.5741935484	19.3280502787	5049	40257
16.8419	16.795	9.395989179611206	8	36.8897058824	22.2220322554	175.0	9.0	36.8897058824	22.2220322554	5017	45274
16.8743	16.8322	10.67553973197937	9	39.234375	21.2130135379	115.0	10.0	39.234375	21.2130135379	5022	50296
18.5106	18.4579	11.506707668304443	10	41.0245901639	24.9048889515	126.0	10.0	41.0245901639	24.9048889515	5005	55301
18.6129	18.5642	12.285564184188843	11	45.8545454545	22.423946763	138.0	11.0	45.8545454545	22.423946763	5044	60345
20.7913	20.7311	13.069586515426636	12	48.6116504854	27.4693944465	141.0	12.0	48.6116504854	27.4693944465	5007	65352
19.7617	19.7036	13.855449199676514	13	48.2692307692	25.1048688081	161.0	15.0	48.2692307692	25.1048688081	5020	70372
20.6585	20.6166	14.662467241287231	14	50.07	26.6601781689	132.0	11.0	50.07	26.6601781689	5007	75379
20.8068	20.7668	15.53637957572937	15	52.40625	25.9842011795	124.0	13.0	52.40625	25.9842011795	5031	80410
23.8878	23.8368	16.382120847702026	16	59.1176470588	31.0579768156	188.0	17.0	59.1176470588	31.0579768156	5025	85435
21.8202	21.8017	17.23292112350464	17	57.7011494253	25.3930549572	157.0	15.0	57.7011494253	25.3930549572	5020	90455
20.6774	20.664	18.035768747329712	18	53.6276595745	24.5309114777	123.0	14.0	53.6276595745	24.5309114777	5041	95496
24.5341	24.4966	18.852811813354492	19	62.1234567901	31.8621191223	189.0	12.0	62.1234567901	31.8621191223	5032	100528
25.2401	25.1918	19.681124210357666	20	68.6081081081	29.419527238	164.0	18.0	68.6081081081	29.419527238	5077	105605
24.3546	24.3113	20.51014471054077	21	63.875	30.8975626061	200.0	12.0	63.875	30.8975626061	5110	110715
28.9049	28.8458	21.377017974853516	22	74.9253731343	37.7170587451	189.0	18.0	74.9253731343	37.7170587451	5020	115735
28.0801	28.0278	22.21839165687561	23	72.0	37.2987935462	200.0	17.0	72.0	37.2987935462	5040	120775
27.0827	27.0436	23.093547105789185	24	70.6944444444	35.5151137189	200.0	18.0	70.6944444444	35.5151137189	5090	125865
28.1574	28.1185	23.923210382461548	25	73.5735294118	36.9671221877	200.0	18.0	73.5735294118	36.9671221877	5003	130868
31.4803	31.4215	24.768778562545776	26	82.4426229508	41.6198741107	200.0	16.0	82.4426229508	41.6198741107	5029	135897
32.5329	32.4706	25.62503743171692	27	83.2295081967	44.8682564932	200.0	18.0	83.2295081967	44.8682564932	5077	140974
34.8077	34.7142	26.480530261993408	28	100.8	38.2821107046	200.0	24.0	100.8	38.2821107046	5040	146014
37.1616	37.1041	27.34971022605896	29	105.4375	42.6057049437	200.0	21.0	105.4375	42.6057049437	5061	151075
41.668	41.6143	28.24706768989563	30	124.365853659	42.7692367773	200.0	43.0	124.365853659	42.7692367773	5099	156174
49.0448	49.0258	29.14909791946411	31	151.727272727	42.9137773507	200.0	46.0	151.727272727	42.9137773507	5007	161181
49.7187	49.7052	30.043907642364502	32	149.529411765	50.4947494615	200.0	39.0	149.529411765	50.4947494615	5084	166265
49.4132	49.4293	31.004250526428223	33	142.416666667	58.6024151	200.0	24.0	142.416666667	58.6024151	5127	171392
47.7224	47.7156	31.957598447799683	34	141.222222222	52.8084121619	200.0	28.0	141.222222222	52.8084121619	5084	176476
49.6008	49.5541	32.9606294631958	35	147.4	56.003163176	200.0	24.0	147.4	56.003163176	5159	181635
51.6925	51.6686	33.87775111198425	36	162.290322581	44.3441042729	200.0	51.0	162.290322581	44.3441042729	5031	186666
