60000, -20.140625, -inf
70000, -20.162162, -inf
80000, -20.176471, -inf
90000, -20.189474, -inf
100000, -20.200000, -20.180000
110000, -20.250000, -20.180000
120000, -20.340000, -20.180000
130000, -20.380000, -20.180000
140000, -20.330000, -20.180000
150000, -20.310000, -20.180000
160000, -20.370000, -20.180000
170000, -20.410000, -20.180000
180000, -20.440000, -20.180000
190000, -20.400000, -20.180000
200000, -20.360000, -20.180000
210000, -20.320000, -20.180000
220000, -20.330000, -20.180000
230000, -20.360000, -20.180000
240000, -20.330000, -20.180000
250000, -20.280000, -20.180000
260000, -20.210000, -20.180000
270000, -20.160000, -20.160000
280000, -20.150000, -20.130000
290000, -20.190000, -20.130000
300000, -20.190000, -20.130000
310000, -20.180000, -20.130000
320000, -20.070000, -20.070000
330000, -20.040000, -20.020000
340000, -20.050000, -20.020000
350000, -20.000000, -20.000000
360000, -19.970000, -19.970000
370000, -20.010000, -19.940000
380000, -20.040000, -19.940000
390000, -20.000000, -19.940000
400000, -19.980000, -19.940000
410000, -19.910000, -19.910000
420000, -19.920000, -19.900000
430000, -19.920000, -19.880000
440000, -19.840000, -19.840000
450000, -19.880000, -19.830000
460000, -19.880000, -19.830000
470000, -19.810000, -19.810000
480000, -19.610000, -19.610000
490000, -19.500000, -19.490000
500000, -19.420000, -19.390000
510000, -19.270000, -19.270000
520000, -19.260000, -19.260000
530000, -19.260000, -19.230000
540000, -19.220000, -19.180000
550000, -19.120000, -19.120000
560000, -19.080000, -19.080000
570000, -18.900000, -18.900000
580000, -18.780000, -18.780000
590000, -18.670000, -18.670000
600000, -18.610000, -18.590000
610000, -18.660000, -18.590000
620000, -18.530000, -18.530000
630000, -18.400000, -18.390000
640000, -18.250000, -18.250000
650000, -18.080000, -18.080000
660000, -17.910000, -17.910000
670000, -17.790000, -17.790000
680000, -17.590000, -17.590000
690000, -17.520000, -17.520000
700000, -17.270000, -17.270000
710000, -17.090000, -17.090000
720000, -16.970000, -16.970000
730000, -16.970000, -16.880000
740000, -16.810000, -16.810000
750000, -16.630000, -16.630000
760000, -16.530000, -16.500000
770000, -16.390000, -16.390000
780000, -16.250000, -16.250000
790000, -16.090000, -16.090000
800000, -15.920000, -15.920000
810000, -15.750000, -15.750000
820000, -15.600000, -15.600000
830000, -15.470000, -15.470000
840000, -15.380000, -15.380000
850000, -15.280000, -15.280000
860000, -15.210000, -15.170000
870000, -15.020000, -15.020000
880000, -14.880000, -14.840000
890000, -14.640000, -14.640000
