LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
15.7222	15.7279	0.2371218204498291	0	19.2830188679	8.29042948677	44.0	8.0	19.2830188679	8.29042948677	1022	1022
16.7255	16.7087	0.37146663665771484	1	19.5961538462	9.52377513906	44.0	8.0	19.5961538462	9.52377513906	1019	2041
18.7762	18.7037	0.5014116764068604	2	21.3125	11.1095984213	60.0	9.0	21.3125	11.1095984213	1023	3064
16.5381	16.5159	0.6290097236633301	3	20.26	8.62973927764	52.0	9.0	20.26	8.62973927764	1013	4077
21.0966	21.0764	0.7617228031158447	4	25.4	11.6486050667	65.0	10.0	25.4	11.6486050667	1016	5093
23.3751	23.3397	0.8912816047668457	5	27.2162162162	13.6582519065	59.0	8.0	27.2162162162	13.6582519065	1007	6100
24.2009	24.0976	1.0259692668914795	6	28.6944444444	14.448797421	66.0	11.0	28.6944444444	14.448797421	1033	7133
23.5174	23.4725	1.1705281734466553	7	29.3142857143	12.9565679507	74.0	14.0	29.3142857143	12.9565679507	1026	8159
27.0884	26.9733	1.3114659786224365	8	32.8387096774	16.4573677474	95.0	11.0	32.8387096774	16.4573677474	1018	9177
27.7017	27.6339	1.4531426429748535	9	31.84375	18.2946532063	104.0	11.0	31.84375	18.2946532063	1019	10196
33.9569	33.9083	1.591630220413208	10	43.375	19.5721155814	91.0	15.0	43.375	19.5721155814	1041	11237
31.1569	31.1263	1.7317519187927246	11	41.875	16.2693794698	81.0	15.0	41.875	16.2693794698	1005	12242
29.6008	29.4892	1.8650929927825928	12	40.4	15.5923057948	78.0	20.0	40.4	15.5923057948	1010	13252
39.0374	39.0089	1.997746467590332	13	49.4285714286	24.4200764957	101.0	15.0	49.4285714286	24.4200764957	1038	14290
34.9079	34.8981	2.1377615928649902	14	44.4782608696	21.8788553178	92.0	16.0	44.4782608696	21.8788553178	1023	15313
