LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.7492	10.6563	1.1309611797332764	0	23.4090909091	12.6783964103	82.0	10.0	23.4090909091	12.6783964103	1030	1030
9.56316	9.52279	1.3128862380981445	1	22.4130434783	9.99690405762	53.0	10.0	22.4130434783	9.99690405762	1031	2061
12.2203	12.1661	1.515960931777954	2	27.8611111111	14.1973252132	74.0	9.0	27.8611111111	14.1973252132	1003	3064
14.1385	14.0619	1.6864593029022217	3	31.65625	17.4151682719	102.0	11.0	31.65625	17.4151682719	1013	4077
15.6406	15.5403	1.8441457748413086	4	37.4444444444	17.9924538366	82.0	11.0	37.4444444444	17.9924538366	1011	5088
15.231	15.1671	2.0063552856445312	5	34.9	19.0881289462	79.0	9.0	34.9	19.0881289462	1047	6135
13.736	13.7266	2.1637842655181885	6	33.7333333333	15.2729244817	71.0	15.0	33.7333333333	15.2729244817	1012	7147
19.4079	19.3689	2.357210636138916	7	36.5172413793	28.3422685312	121.0	11.0	36.5172413793	28.3422685312	1059	8206
15.8709	15.8442	2.5433576107025146	8	36.064516129	20.7332294979	118.0	10.0	36.064516129	20.7332294979	1118	9324
20.2054	20.1558	2.732468605041504	9	47.7619047619	26.285800552	108.0	15.0	47.7619047619	26.285800552	1003	10327
16.7398	16.7204	2.928372383117676	10	45.2608695652	15.8202330311	83.0	12.0	45.2608695652	15.8202330311	1041	11368
16.8437	16.8175	3.095881223678589	11	48.0952380952	13.9109575238	85.0	21.0	48.0952380952	13.9109575238	1010	12378
24.108	24.0567	3.8439059257507324	12	55.9444444444	33.4007189248	146.0	11.0	55.9444444444	33.4007189248	1007	13385
28.6308	28.6173	4.841310262680054	13	54.0	43.4718299592	200.0	14.0	54.0	43.4718299592	1080	14465
20.1289	20.0968	5.393723726272583	14	55.7777777778	20.5143731606	111.0	22.0	55.7777777778	20.5143731606	1004	15469
21.2415	21.1992	5.6087188720703125	15	59.2777777778	22.175576043	101.0	26.0	59.2777777778	22.175576043	1067	16536
25.6894	25.6606	5.810332775115967	16	68.4666666667	29.298160731	133.0	23.0	68.4666666667	29.298160731	1027	17563
28.7474	28.6915	6.011442422866821	17	84.9166666667	25.1808734735	119.0	33.0	84.9166666667	25.1808734735	1019	18582
31.15	31.0934	6.21811318397522	18	73.9285714286	44.2532715267	195.0	18.0	73.9285714286	44.2532715267	1035	19617
