LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.0297633	-0.231401	0.9837465286254883	0	-28.1325120572	7.74926391108	-17.109844849	-37.039412198	151.0	0.0	2114	2114
-0.0108456	-0.132753	1.7017042636871338	1	-17.6781689051	10.6453014324	-2.10234433252	-39.8637825811	151.0	0.0	2114	4228
-0.0238801	-0.0579078	2.417937994003296	2	-45.5699177785	12.3169495739	-23.8570673083	-68.6129661012	151.0	0.0	2114	6342
-0.032297	-0.0603928	3.1804068088531494	3	-69.1535555983	3.41518480698	-62.9780213748	-76.7191688708	151.0	0.0	2114	8456
-0.0266146	-0.0717849	3.9396114349365234	4	-62.8315425554	4.26243633392	-57.8794358953	-75.0311856119	151.0	0.0	2114	10570
-0.0154943	-0.0599959	4.678981304168701	5	-56.2878292363	3.36046255714	-49.725907978	-62.3192693538	151.0	0.0	2114	12684
-0.0272511	-0.061003	5.432774066925049	6	-35.9658923289	4.65029246224	-27.9797224383	-45.7251673184	151.0	0.0	2114	14798
-0.00070712	-0.0148237	6.1558592319488525	7	-21.9618952846	5.56749351328	-13.8299924325	-32.0882429752	151.0	0.0	2114	16912
-0.00372561	-0.0335323	6.937761306762695	8	-12.2001961284	10.8628838142	11.8125763689	-32.0542379085	151.0	0.0	2114	19026
-0.0255658	-0.0404829	7.631672620773315	9	-12.6032528773	12.9781164709	16.9041535396	-40.6977357417	151.0	0.0	2114	21140
-0.0188216	-0.029814	8.31324052810669	10	-7.4880596001	14.1514921224	13.4299551989	-48.372226724	151.0	0.0	2114	23254
-0.0162405	-0.0303589	8.999083042144775	11	-19.8324636797	19.50656993	23.5047779579	-56.2679535935	151.0	0.0	2114	25368
0.00888487	-0.0126584	9.690525770187378	12	-4.19568723198	11.5995022325	15.6482053705	-24.7009773983	151.0	0.0	2114	27482
-0.025471	-0.0446394	10.400500774383545	13	6.79220801153	14.3456362558	39.4848928606	-15.5661731403	151.0	0.0	2114	29596
0.00139105	-0.00998353	11.127993822097778	14	-12.8214340663	13.740035235	13.0389435542	-40.9116911344	151.0	0.0	2114	31710
-0.0152475	-0.0139932	11.826898336410522	15	-29.7619551293	17.4901155639	0.0439856929648	-59.7939811618	151.0	0.0	2114	33824
-0.0260281	-0.0407389	12.542594194412231	16	-30.7882408801	20.5837983609	19.6548052757	-70.0948471683	151.0	0.0	2114	35938
-0.0132273	-0.0264833	13.222516059875488	17	-33.0079332743	18.2088825669	-10.8900983381	-74.8473793161	151.0	0.0	2114	38052
-0.0154546	-0.045788	13.926076889038086	18	-27.6258810584	19.7197264581	17.5324980436	-50.4360894874	151.0	0.0	2114	40166
0.00750439	-0.00379291	14.607455730438232	19	-11.8948641104	19.1041193293	21.3835330558	-51.3263541238	151.0	0.0	2114	42280
-0.028133	-0.0503843	15.280795574188232	20	14.1327335367	21.1477428829	47.0155563544	-41.6300265077	151.0	0.0	2114	44394
-0.00803375	-0.00399764	15.979347705841064	21	2.62442984818	27.2727565361	43.4357370963	-49.4205351794	151.0	0.0	2114	46508
-0.0360318	-0.0471454	16.662013053894043	22	-5.9491246245	15.5262103121	20.9142400876	-34.5705232024	151.0	0.0	2114	48622
