LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
53.0058	52.9866	14.699068307876587	82	188.333333333	26.0874597375	200.0	130.0	188.333333333	26.0874597375	1130	87671
50.3188	50.3331	14.870284080505371	83	177.333333333	33.0588700486	200.0	118.0	177.333333333	33.0588700486	1064	88735
53.5081	53.4769	15.05664610862732	84	184.333333333	31.1804782231	200.0	115.0	184.333333333	31.1804782231	1106	89841
55.8885	55.8572	15.260360479354858	85	199.833333333	0.37267799625	200.0	199.0	199.833333333	0.37267799625	1199	91040
55.4127	55.404	15.474111318588257	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	92240
53.0296	53.0095	15.674068689346313	87	194.0	13.416407865	200.0	164.0	194.0	13.416407865	1164	93404
53.4471	53.4637	15.874092817306519	88	188.666666667	16.6799946709	200.0	158.0	188.666666667	16.6799946709	1132	94536
51.6914	51.6665	16.055628538131714	89	173.833333333	47.4707512288	200.0	70.0	173.833333333	47.4707512288	1043	95579
55.094	55.0074	16.28774333000183	90	194.5	12.2983738762	200.0	167.0	194.5	12.2983738762	1167	96746
52.6375	52.6398	16.4948832988739	91	186.333333333	14.8847423745	200.0	161.0	186.333333333	14.8847423745	1118	97864
54.3975	54.3273	16.709806442260742	92	199.0	2.2360679775	200.0	194.0	199.0	2.2360679775	1194	99058
56.6267	56.6635	16.934579372406006	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	100258
56.6217	56.5916	17.167511701583862	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	101458
54.5108	54.4891	17.376874446868896	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	102658
55.507	55.5165	17.58016562461853	96	199.166666667	1.86338998125	200.0	195.0	199.166666667	1.86338998125	1195	103853
55.1418	55.1248	17.77226448059082	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	105053
55.3324	55.2849	17.987192392349243	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	106253
55.156	55.1708	18.201712608337402	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	107453
