LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
23.0466	22.9915	0.9752507209777832	0	25.9274611399	14.1522045475	85.0	8.0	25.9274611399	14.1522045475	5004	5004
24.7371	24.705	1.7722620964050293	1	27.4808743169	15.5650728277	116.0	10.0	27.4808743169	15.5650728277	5029	10033
26.3522	26.3187	2.5482420921325684	2	29.7100591716	16.6773759695	96.0	10.0	29.7100591716	16.6773759695	5021	15054
26.9977	26.9472	3.3162357807159424	3	30.9938271605	17.0527492854	117.0	9.0	30.9938271605	17.0527492854	5021	20075
30.9619	30.9236	4.1269567012786865	4	32.9078947368	21.2607110043	126.0	9.0	32.9078947368	21.2607110043	5002	25077
29.6879	29.6413	4.901810646057129	5	34.5172413793	19.2027668438	117.0	10.0	34.5172413793	19.2027668438	5005	30082
29.1858	29.155	5.736180305480957	6	36.1942446043	17.4755235604	98.0	10.0	36.1942446043	17.4755235604	5031	35113
32.5268	32.4796	6.58854603767395	7	41.0325203252	19.6108212037	132.0	11.0	41.0325203252	19.6108212037	5047	40160
31.2926	31.2706	7.470849514007568	8	38.1060606061	19.9276181033	125.0	13.0	38.1060606061	19.9276181033	5030	45190
32.761	32.7639	8.27439022064209	9	40.7886178862	20.4971749124	107.0	12.0	40.7886178862	20.4971749124	5017	50207
36.567	36.5306	9.062453508377075	10	46.4814814815	22.9639336712	112.0	14.0	46.4814814815	22.9639336712	5020	55227
34.7547	34.7179	9.917256593704224	11	45.3693693694	21.1608715602	131.0	19.0	45.3693693694	21.1608715602	5036	60263
37.2966	37.271	10.685058355331421	12	47.3396226415	24.0211725761	157.0	16.0	47.3396226415	24.0211725761	5018	65281
37.8109	37.8006	11.444365978240967	13	47.8666666667	24.7932658548	158.0	18.0	47.8666666667	24.7932658548	5026	70307
37.1927	37.1975	12.230247735977173	14	48.2307692308	23.5768917053	133.0	16.0	48.2307692308	23.5768917053	5016	75323
34.9549	34.9304	13.201695442199707	15	49.0490196078	19.6779848377	124.0	21.0	49.0490196078	19.6779848377	5003	80326
38.4208	38.399	15.607387065887451	16	53.4361702128	22.1083206203	113.0	16.0	53.4361702128	22.1083206203	5023	85349
39.006	38.9916	16.5007963180542	17	54.3404255319	22.8601451902	148.0	20.0	54.3404255319	22.8601451902	5108	90457
35.3433	35.3287	17.302099227905273	18	50.6666666667	19.9053315024	123.0	15.0	50.6666666667	19.9053315024	5016	95473
41.1412	41.1029	18.12549591064453	19	57.4545454545	25.2235050422	138.0	14.0	57.4545454545	25.2235050422	5056	100529
41.2578	41.2066	18.89947819709778	20	60.2023809524	22.8643930714	133.0	21.0	60.2023809524	22.8643930714	5057	105586
38.5823	38.5605	19.753831386566162	21	57.5632183908	20.461739541	130.0	22.0	57.5632183908	20.461739541	5008	110594
44.3808	44.354	20.5952730178833	22	62.0	27.9090232765	150.0	18.0	62.0	27.9090232765	5022	115616
44.3881	44.3546	21.393372058868408	23	62.9	27.5052722219	152.0	15.0	62.9	27.5052722219	5032	120648
46.8681	46.845	22.19668674468994	24	62.6375	32.8090093381	192.0	12.0	62.6375	32.8090093381	5011	125659
48.0535	48.035	22.965221166610718	25	66.3815789474	32.2967193646	200.0	24.0	66.3815789474	32.2967193646	5045	130704
48.7946	48.7733	23.743016958236694	26	68.7671232877	31.351092069	200.0	24.0	68.7671232877	31.351092069	5020	135724
47.254	47.2484	24.586058139801025	27	67.8378378378	29.7562289763	162.0	17.0	67.8378378378	29.7562289763	5020	140744
49.5686	49.5501	25.35924983024597	28	70.6197183099	31.9393642935	200.0	19.0	70.6197183099	31.9393642935	5014	145758
51.4024	51.3607	26.174806833267212	29	74.7014925373	33.8354291598	200.0	24.0	74.7014925373	33.8354291598	5005	150763
52.0656	52.0577	26.94159173965454	30	79.4126984127	28.7140444154	161.0	27.0	79.4126984127	28.7140444154	5003	155766
49.7251	49.6879	27.712316274642944	31	76.0597014925	28.4258031809	178.0	34.0	76.0597014925	28.4258031809	5096	160862
51.6222	51.5815	30.30913257598877	32	76.8939393939	32.1940747362	200.0	21.0	76.8939393939	32.1940747362	5075	165937
65.6668	65.6663	31.210591077804565	33	90.1607142857	46.8697956295	200.0	21.0	90.1607142857	46.8697956295	5049	170986
63.372	63.4219	32.05420684814453	34	91.3090909091	41.9648652727	200.0	30.0	91.3090909091	41.9648652727	5022	176008
67.9903	67.9973	32.95952248573303	35	102.857142857	41.1626936307	200.0	36.0	102.857142857	41.1626936307	5040	181048
71.7067	71.6959	33.91074585914612	36	103.142857143	47.3902599138	200.0	35.0	103.142857143	47.3902599138	5054	186102
71.6898	71.8022	36.00153040885925	37	109.70212766	42.6863448661	200.0	29.0	109.70212766	42.6863448661	5156	191258
