baseline loss	LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
869.751	0.00147287	-0.0128395	5.100994110107422	16	84.4166666667	17.5995186172	110.0	58.0	84.4166666667	17.5995186172	1013	17765
535.725	-0.0019593	-0.00350189	5.361737489700317	17	91.4545454545	9.72684790916	110.0	80.0	91.4545454545	9.72684790916	1006	18771
728.866	0.0171103	0.0166073	5.6273932456970215	18	113.888888889	22.5902852495	168.0	87.0	113.888888889	22.5902852495	1025	19796
1005.48	0.002675	-0.000151074	5.928873300552368	19	135.375	37.329403625	220.0	90.0	135.375	37.329403625	1083	20879
1655.09	-0.0154359	-0.0144975	6.200043678283691	20	145.571428571	32.2262410505	195.0	98.0	145.571428571	32.2262410505	1019	21898
828.305	0.0327532	0.0308506	6.493467092514038	21	124.111111111	51.9624745892	250.0	72.0	124.111111111	51.9624745892	1117	23015
553.206	-0.00597814	-0.0129001	6.7785484790802	22	118.222222222	30.9471871914	175.0	80.0	118.222222222	30.9471871914	1064	24079
771.682	0.00288341	-0.00120321	7.058359861373901	23	129.0	34.0036762718	173.0	82.0	129.0	34.0036762718	1032	25111
544.881	-0.00589	-0.012713	7.345275163650513	24	119.888888889	13.3120200024	140.0	100.0	119.888888889	13.3120200024	1079	26190
796.48	-0.00488399	-0.00521728	7.649386882781982	25	129.111111111	35.3818674353	187.0	78.0	129.111111111	35.3818674353	1162	27352
559.285	0.00729709	0.00531719	7.951853513717651	26	119.333333333	28.581268147	183.0	85.0	119.333333333	28.581268147	1074	28426
674.02	-0.0143562	-0.0155003	8.250181674957275	27	120.555555556	18.673279252	154.0	98.0	120.555555556	18.673279252	1085	29511
559.212	0.0157409	0.00750483	8.524038553237915	28	145.571428571	35.1480832351	221.0	109.0	145.571428571	35.1480832351	1019	30530
552.645	0.0169945	0.0173367	8.812394380569458	29	146.0	39.1736062748	209.0	101.0	146.0	39.1736062748	1022	31552
590.48	0.00180245	0.000525486	9.087892293930054	30	146.142857143	32.2951945626	200.0	98.0	146.142857143	32.2951945626	1023	32575
536.472	-0.00695129	-0.00894614	9.366800308227539	31	133.25	25.4251352012	183.0	110.0	133.25	25.4251352012	1066	33641
651.876	-0.000451312	-0.00344257	9.647416353225708	32	150.428571429	24.2596498789	198.0	112.0	150.428571429	24.2596498789	1053	34694
697.283	-0.00839425	-0.0103976	9.94456672668457	33	133.625	23.0918681574	176.0	108.0	133.625	23.0918681574	1069	35763
769.669	0.0127084	0.00497962	10.230611801147461	34	131.875	21.3450081986	170.0	113.0	131.875	21.3450081986	1055	36818
601.871	0.00342342	0.00198752	10.504159450531006	35	117.444444444	27.7292910159	180.0	92.0	117.444444444	27.7292910159	1057	37875
694.849	-0.00794975	-0.00937507	10.777690649032593	36	114.888888889	28.5557717242	170.0	84.0	114.888888889	28.5557717242	1034	38909
549.717	-0.00530326	-0.0108661	11.058058977127075	37	117.555555556	22.5048691576	154.0	83.0	117.555555556	22.5048691576	1058	39967
727.516	0.00453901	0.00299219	11.365647792816162	38	138.375	30.7324645123	191.0	97.0	138.375	30.7324645123	1107	41074
537.35	-3.56899e-05	-0.00108152	11.660219192504883	39	152.857142857	44.3216444107	251.0	113.0	152.857142857	44.3216444107	1070	42144
700.25	-0.00104833	-0.00169265	11.968580484390259	40	182.833333333	68.9913440625	264.0	106.0	182.833333333	68.9913440625	1097	43241
668.162	-0.0109746	-0.0108902	12.244247913360596	41	147.142857143	18.4191559558	172.0	125.0	147.142857143	18.4191559558	1030	44271
1867.46	0.00158206	-0.00747637	12.556828498840332	42	165.571428571	28.6099739994	220.0	134.0	165.571428571	28.6099739994	1159	45430
457.374	0.00364831	-0.00103864	12.849778413772583	43	118.111111111	33.2847794526	171.0	56.0	118.111111111	33.2847794526	1063	46493
2147.13	-0.0106689	-0.0163738	13.131154775619507	44	88.4166666667	33.6958413194	157.0	33.0	88.4166666667	33.6958413194	1061	47554
557.984	-0.00418829	-0.019128	13.405287027359009	45	129.625	49.3582249985	196.0	56.0	129.625	49.3582249985	1037	48591
1598.41	0.0064614	-0.00823254	13.707226276397705	46	163.571428571	32.2970902841	208.0	114.0	163.571428571	32.2970902841	1145	49736
593.713	0.00585571	-0.000774594	14.016841650009155	47	191.0	33.3666500166	248.0	146.0	191.0	33.3666500166	1146	50882
1474.07	0.00396863	-0.00801691	14.335168600082397	48	226.8	68.4672184333	350.0	140.0	226.8	68.4672184333	1134	52016
592.797	0.0122787	0.00196241	14.660621881484985	49	235.6	27.557938965	287.0	208.0	235.6	27.557938965	1178	53194
1707.81	-0.000216703	-0.0130571	15.140095472335815	50	372.0	182.347196304	656.0	180.0	372.0	182.347196304	1488	54682
607.226	-0.00669019	-0.0190589	15.480878353118896	51	377.666666667	28.5462587547	418.0	356.0	377.666666667	28.5462587547	1133	55815
1456.75	0.00931328	0.010562	15.934839963912964	52	440.666666667	113.432309722	601.0	356.0	440.666666667	113.432309722	1322	57137
823.411	0.00761638	0.00819674	16.465555667877197	53	512.0	92.1882132741	604.0	386.0	512.0	92.1882132741	1536	58673
1168.94	0.00104066	0.000868002	16.863622665405273	54	321.25	50.8742321809	383.0	259.0	321.25	50.8742321809	1285	59958
594.565	-0.00143059	-0.0034411	17.22375226020813	55	379.666666667	61.0482504982	466.0	336.0	379.666666667	61.0482504982	1139	61097
1047.39	-0.000548219	-0.00208817	17.608072996139526	56	396.333333333	44.6193779527	436.0	334.0	396.333333333	44.6193779527	1189	62286
518.415	-0.00917476	-0.0238986	17.967812299728394	57	517.5	40.5	558.0	477.0	517.5	40.5	1035	63321
1654.07	-0.00606935	-0.00979093	18.848405599594116	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	65321
1705.93	-0.00237697	-0.00445124	19.733044862747192	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	67321
1005.14	-0.00074312	-0.000348675	20.890498161315918	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	69321
1483.97	-0.0110437	-0.0118597	22.036437034606934	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	71321
974.739	-0.00624981	-0.00646146	22.712111711502075	62	653.5	265.5	919.0	388.0	653.5	265.5	1307	72628
1331.0	-0.0050474	-0.00561074	23.7085223197937	63	916.5	83.5	1000.0	833.0	916.5	83.5	1833	74461
1382.12	-0.00761529	-0.0076882	24.314977884292603	64	643.5	356.5	1000.0	287.0	643.5	356.5	1287	75748
1165.59	-0.0102473	-0.010159	25.033029317855835	65	766.0	234.0	1000.0	532.0	766.0	234.0	1532	77280
1289.07	-0.00971161	-0.0124411	25.51395535469055	66	575.5	6.5	582.0	569.0	575.5	6.5	1151	78431
1099.12	-0.00728291	-0.0101081	25.970091104507446	67	548.0	38.0	586.0	510.0	548.0	38.0	1096	79527
1353.57	-0.00647373	-0.00795537	26.96319580078125	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	81527
1169.88	-0.00914616	-0.00976911	27.922870635986328	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	83527
1762.11	-0.00264701	-0.0021951	28.778942346572876	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	85527
1104.53	-0.000659261	-0.000645991	29.64346694946289	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	87527
1288.03	-0.0111714	-0.0119647	30.501715421676636	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	89527
1502.85	0.00198604	0.00096992	31.365576028823853	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	91527
1003.93	-0.00126885	-0.00790529	32.19380712509155	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	93527
763.927	-0.00746164	-0.00738826	32.52005648612976	75	282.25	13.6267200749	305.0	269.0	282.25	13.6267200749	1129	94656
590.85	-0.014727	-0.0160979	32.85214066505432	76	286.75	30.0364362067	325.0	254.0	286.75	30.0364362067	1147	95803
640.477	0.0123497	0.0117832	33.15124177932739	77	261.0	28.7315157971	303.0	222.0	261.0	28.7315157971	1044	96847
725.544	0.00172824	-0.000927889	33.517171144485474	78	315.0	35.4330354331	346.0	259.0	315.0	35.4330354331	1260	98107
736.925	-0.00704084	-0.0243294	33.92810559272766	79	435.333333333	37.3482113211	487.0	400.0	435.333333333	37.3482113211	1306	99413
1154.61	0.000420913	-0.000239358	34.76647090911865	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	101413
1429.64	-0.00423799	-0.00438764	35.58857274055481	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	103413
1038.39	0.00514846	0.00379761	36.461475133895874	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	105413
1183.59	0.0120238	0.012167	37.31679129600525	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	107413
1290.68	0.00276827	0.00253768	38.175169467926025	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	109413
1004.9	-0.00466997	-0.00495499	39.03273940086365	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	111413
1183.57	-0.0112752	-0.0129191	39.980353593826294	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	113413
1186.21	0.0110865	0.0100068	41.130967140197754	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	115413
1000.19	-0.0026752	-0.00261419	42.28065085411072	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	117413
1162.16	0.00665026	0.00649157	43.43038558959961	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	119413
1117.57	-0.00271914	-0.00283323	44.29279136657715	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	121413
1003.45	-0.000981497	-0.00164136	45.09737825393677	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	123413
1131.96	0.0121849	0.0109337	45.90905499458313	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	125413
1077.18	-0.00358123	-0.00467617	46.734275341033936	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	127413
1005.29	0.00160202	8.62266e-05	47.535486698150635	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	129413
1101.9	0.00420766	0.00334969	48.34254217147827	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	131413
789.983	-0.00569549	-0.00669833	48.83566355705261	96	499.0	170.17833783	643.0	260.0	499.0	170.17833783	1497	132910
783.395	-0.0025406	-0.00308277	49.389723777770996	97	743.0	257.0	1000.0	486.0	743.0	257.0	1486	134396
1070.97	-0.00596938	-0.00655125	50.2033805847168	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	136396
937.35	-0.000289898	-0.0010701	50.94330859184265	99	935.0	65.0	1000.0	870.0	935.0	65.0	1870	138266
