LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.00673693	-0.0120982	0.2763984203338623	0	27.3513513514	15.9020926996	71.0	10.0	27.3513513514	15.9020926996	1012	1012
-0.00869707	-0.0148107	0.44475817680358887	1	25.243902439	11.7551866867	56.0	9.0	25.243902439	11.7551866867	1035	2047
-0.00638913	-0.010944	0.5951106548309326	2	32.2903225806	14.0648120715	70.0	14.0	32.2903225806	14.0648120715	1001	3048
-0.00847653	-0.0122578	0.7317705154418945	3	28.6	14.6778745055	59.0	9.0	28.6	14.6778745055	1001	4049
-0.00700061	-0.0101923	0.8842856884002686	4	38.5769230769	20.8495952311	85.0	15.0	38.5769230769	20.8495952311	1003	5052
-0.0148494	-0.0184162	1.0314090251922607	5	35.5862068966	19.792923224	97.0	11.0	35.5862068966	19.792923224	1032	6084
-0.018498	-0.0226818	1.207392930984497	6	36.75	14.7033159525	75.0	14.0	36.75	14.7033159525	1029	7113
-0.0155112	-0.0196638	1.3800325393676758	7	42.1666666667	24.3886357871	93.0	16.0	42.1666666667	24.3886357871	1012	8125
-0.00643046	-0.00870273	1.5664582252502441	8	33.6333333333	14.7704284148	63.0	11.0	33.6333333333	14.7704284148	1009	9134
-0.00971098	-0.0132775	1.7380430698394775	9	40.76	15.6978469861	79.0	18.0	40.76	15.6978469861	1019	10153
-0.00807088	-0.0104673	1.9202682971954346	10	40.12	18.9785563202	88.0	15.0	40.12	18.9785563202	1003	11156
-0.00440095	-0.00633227	2.09721302986145	11	41.6	18.432579852	93.0	12.0	41.6	18.432579852	1040	12196
-0.00928319	-0.0115342	2.266625165939331	12	48.0952380952	20.4075260671	93.0	12.0	48.0952380952	20.4075260671	1010	13206
-0.0152942	-0.0185839	2.4405839443206787	13	43.4583333333	14.2126093272	74.0	18.0	43.4583333333	14.2126093272	1043	14249
-0.000993703	-0.00224741	2.6260359287261963	14	47.0	19.5471458042	85.0	18.0	47.0	19.5471458042	1034	15283
-0.00069095	-0.00115115	2.7947709560394287	15	56.2222222222	20.9617523535	105.0	18.0	56.2222222222	20.9617523535	1012	16295
-0.0158939	-0.0180057	2.968822956085205	16	48.4090909091	17.5801000383	82.0	17.0	48.4090909091	17.5801000383	1065	17360
-0.00577933	-0.00641141	3.125303268432617	17	53.5263157895	17.2180089963	95.0	29.0	53.5263157895	17.2180089963	1017	18377
-0.0111927	-0.0123819	3.269547700881958	18	55.6111111111	29.5261445143	139.0	23.0	55.6111111111	29.5261445143	1001	19378
0.00283781	0.00234603	3.4452273845672607	19	51.1428571429	20.7921361377	93.0	22.0	51.1428571429	20.7921361377	1074	20452
-0.00890138	-0.00967226	3.659343719482422	20	54.7894736842	19.8615707954	90.0	24.0	54.7894736842	19.8615707954	1041	21493
-0.00724736	-0.00796745	3.8118395805358887	21	72.0	38.3238083404	172.0	37.0	72.0	38.3238083404	1008	22501
-0.000185377	-0.000701172	3.9970505237579346	22	63.3125	36.4292443478	146.0	25.0	63.3125	36.4292443478	1013	23514
0.00292396	0.00226387	4.155389070510864	23	55.3684210526	15.7453770202	92.0	27.0	55.3684210526	15.7453770202	1052	24566
-0.00512996	-0.00601905	4.307667970657349	24	57.2222222222	26.7780082978	112.0	25.0	57.2222222222	26.7780082978	1030	25596
-0.00296692	-0.00394171	4.492481708526611	25	65.0	21.4417816424	105.0	32.0	65.0	21.4417816424	1040	26636
-0.00889552	-0.0107181	4.654505729675293	26	59.2352941176	15.5734669221	84.0	31.0	59.2352941176	15.5734669221	1007	27643
-0.0122094	-0.0131727	4.7998621463775635	27	71.5714285714	37.1785542747	190.0	39.0	71.5714285714	37.1785542747	1002	28645
-0.00883425	-0.0102851	4.950427532196045	28	74.2142857143	30.1144924092	127.0	24.0	74.2142857143	30.1144924092	1039	29684
-0.00375577	-0.0049174	5.096941947937012	29	67.0666666667	20.6993290283	102.0	34.0	67.0666666667	20.6993290283	1006	30690
0.00652893	0.00569434	5.255048036575317	30	77.0	30.7120622758	157.0	36.0	77.0	30.7120622758	1001	31691
-0.016112	-0.0164714	5.433544397354126	31	70.0666666667	24.9972442926	119.0	30.0	70.0666666667	24.9972442926	1051	32742
