LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.7368	12.6265	0.25297999382019043	0	23.3953488372	16.8027399965	102.0	10.0	23.3953488372	16.8027399965	1006	1006
10.6035	10.5294	0.3975839614868164	1	22.8181818182	12.4376129091	59.0	9.0	22.8181818182	12.4376129091	1004	2010
12.6269	12.5234	0.5379548072814941	2	27.4054054054	15.196833702	74.0	11.0	27.4054054054	15.196833702	1014	3024
10.8571	10.7944	0.6762378215789795	3	26.5526315789	10.6120521564	56.0	10.0	26.5526315789	10.6120521564	1009	4033
14.8478	14.7761	0.8283236026763916	4	31.625	19.0308138292	79.0	13.0	31.625	19.0308138292	1012	5045
13.2546	13.2088	0.9961357116699219	5	24.7317073171	18.3635699678	108.0	10.0	24.7317073171	18.3635699678	1014	6059
13.5947	13.5214	1.1488947868347168	6	30.1470588235	17.2082954567	84.0	11.0	30.1470588235	17.2082954567	1025	7084
15.0171	14.9694	1.2912299633026123	7	35.2413793103	18.0280531824	73.0	11.0	35.2413793103	18.0280531824	1022	8106
15.2235	15.1809	1.4302318096160889	8	33.4666666667	19.8120053391	94.0	9.0	33.4666666667	19.8120053391	1004	9110
13.2359	13.2123	1.5813422203063965	9	33.4333333333	14.0087670962	72.0	13.0	33.4333333333	14.0087670962	1003	10113
15.7479	15.6854	1.750528335571289	10	40.64	17.1228035088	81.0	16.0	40.64	17.1228035088	1016	11129
20.871	20.7873	1.909485101699829	11	45.8181818182	29.0558026807	126.0	16.0	45.8181818182	29.0558026807	1008	12137
19.6665	19.6397	2.06274676322937	12	42.56	27.2706142212	115.0	13.0	42.56	27.2706142212	1064	13201
21.338	21.276	2.2260844707489014	13	54.3684210526	25.4355957093	96.0	19.0	54.3684210526	25.4355957093	1033	14234
25.8885	25.8779	2.3800861835479736	14	58.8823529412	35.2318077427	166.0	19.0	58.8823529412	35.2318077427	1001	15235
20.1657	20.1279	2.5284414291381836	15	48.9523809524	25.6746608277	117.0	14.0	48.9523809524	25.6746608277	1028	16263
18.8132	18.8101	2.689490795135498	16	45.8636363636	23.7128569931	106.0	19.0	45.8636363636	23.7128569931	1009	17272
30.2926	30.2361	2.8504550457000732	17	68.4	43.625374879	194.0	17.0	68.4	43.625374879	1026	18298
19.5127	19.4757	2.9930357933044434	18	50.6	23.883885781	97.0	21.0	50.6	23.883885781	1012	19310
25.4276	25.3844	3.1456985473632812	19	67.4	29.9528518397	124.0	22.0	67.4	29.9528518397	1011	20321
19.6456	19.6154	3.3061771392822266	20	54.0	21.7328274616	107.0	24.0	54.0	21.7328274616	1026	21347
20.3285	20.316	3.4698832035064697	21	54.3684210526	23.3603589697	99.0	22.0	54.3684210526	23.3603589697	1033	22380
24.6184	24.5908	3.628415107727051	22	64.8235294118	29.9769230735	150.0	32.0	64.8235294118	29.9769230735	1102	23482
27.1494	27.075	3.781859874725342	23	78.5384615385	28.800682109	134.0	24.0	78.5384615385	28.800682109	1021	24503
26.5638	26.4939	3.9412801265716553	24	71.7857142857	34.297393844	174.0	29.0	71.7857142857	34.297393844	1005	25508
25.762	25.7249	4.117544174194336	25	76.2142857143	24.5827424119	125.0	46.0	76.2142857143	24.5827424119	1067	26575
29.3143	29.2579	4.294096231460571	26	78.4615384615	38.0801086469	157.0	29.0	78.4615384615	38.0801086469	1020	27595
27.0565	27.0097	4.450281143188477	27	83.75	21.0678467496	117.0	53.0	83.75	21.0678467496	1005	28600
31.4413	31.4002	4.614839315414429	28	81.0769230769	40.9210525815	183.0	15.0	81.0769230769	40.9210525815	1054	29654
32.6987	32.6344	4.781934976577759	29	89.8333333333	41.8645302003	200.0	39.0	89.8333333333	41.8645302003	1078	30732
28.3229	28.2749	4.939586639404297	30	86.9166666667	26.5626879078	140.0	38.0	86.9166666667	26.5626879078	1043	31775
30.7962	30.7207	5.132663249969482	31	96.2727272727	26.6393110377	148.0	60.0	96.2727272727	26.6393110377	1059	32834
28.921	28.9126	5.299230575561523	32	86.75	29.6454746406	165.0	42.0	86.75	29.6454746406	1041	33875
35.0083	34.9409	5.473417520523071	33	114.333333333	23.6830928911	151.0	81.0	114.333333333	23.6830928911	1029	34904
32.6037	32.5968	5.655632734298706	34	93.2727272727	37.1020482382	156.0	42.0	93.2727272727	37.1020482382	1026	35930
43.5668	43.4616	5.841577768325806	35	130.25	48.1189931316	200.0	65.0	130.25	48.1189931316	1042	36972
47.9514	47.7617	6.047032117843628	36	144.0	50.7514954037	200.0	66.0	144.0	50.7514954037	1008	37980
49.171	49.1329	6.253000259399414	37	158.285714286	37.4498303857	200.0	112.0	158.285714286	37.4498303857	1108	39088
54.1943	54.2586	6.465836524963379	38	178.333333333	34.2571971351	200.0	105.0	178.333333333	34.2571971351	1070	40158
49.0517	49.0029	6.718035459518433	39	145.0	54.5596004384	200.0	54.0	145.0	54.5596004384	1160	41318
51.941	51.9348	6.941415786743164	40	165.285714286	40.2162521722	200.0	115.0	165.285714286	40.2162521722	1157	42475
47.291	47.2882	7.142345905303955	41	150.0	44.2460652004	200.0	97.0	150.0	44.2460652004	1050	43525
43.9168	43.8874	7.340168237686157	42	141.75	35.127446534	200.0	96.0	141.75	35.127446534	1134	44659
52.2643	52.2488	7.557063341140747	43	168.857142857	34.1861650021	200.0	108.0	168.857142857	34.1861650021	1182	45841
50.7425	50.7151	7.748128414154053	44	148.857142857	59.5661182971	200.0	67.0	148.857142857	59.5661182971	1042	46883
54.1558	54.0238	7.955729722976685	45	174.166666667	42.1758883197	200.0	86.0	174.166666667	42.1758883197	1045	47928
56.1895	56.1782	8.165820121765137	46	196.5	7.82623792125	200.0	179.0	196.5	7.82623792125	1179	49107
53.0021	52.9781	8.348401069641113	47	171.166666667	40.94881629	200.0	107.0	171.166666667	40.94881629	1027	50134
47.1093	47.1237	8.550845623016357	48	147.25	46.0943326234	200.0	85.0	147.25	46.0943326234	1178	51312
52.9124	52.8755	8.73196268081665	49	170.333333333	30.5595956925	200.0	120.0	170.333333333	30.5595956925	1022	52334
58.6079	58.543	8.991068601608276	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	53534
46.5787	46.604	9.20914626121521	51	145.25	47.9498435868	200.0	79.0	145.25	47.9498435868	1162	54696
48.5284	48.5376	9.394233703613281	52	153.428571429	44.1745147693	200.0	78.0	153.428571429	44.1745147693	1074	55770
51.933	51.9105	9.596231698989868	53	167.166666667	40.6915907228	200.0	101.0	167.166666667	40.6915907228	1003	56773
53.1968	53.1744	9.794593572616577	54	179.5	30.4398313618	200.0	117.0	179.5	30.4398313618	1077	57850
54.577	54.5603	9.997232437133789	55	181.333333333	35.8453468234	200.0	102.0	181.333333333	35.8453468234	1088	58938
57.3865	57.3734	10.204043626785278	56	196.666666667	5.24933858267	200.0	186.0	196.666666667	5.24933858267	1180	60118
58.5318	58.496	10.420531511306763	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	61318
53.3797	53.3258	10.630722999572754	58	177.166666667	32.5802428202	200.0	124.0	177.166666667	32.5802428202	1063	62381
52.7965	52.7543	10.841712236404419	59	185.833333333	20.0534009307	200.0	156.0	185.833333333	20.0534009307	1115	63496
53.6484	53.6215	11.055652141571045	60	167.428571429	52.3909947084	200.0	68.0	167.428571429	52.3909947084	1172	64668
54.6803	54.6661	11.273821830749512	61	181.333333333	41.73993558	200.0	88.0	181.333333333	41.73993558	1088	65756
58.1451	57.9806	11.510785341262817	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	66956
56.9295	56.8905	11.757897138595581	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	68156
56.7297	56.7312	11.977061033248901	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	69356
