LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.00919987	-0.254884	0.6419646739959717	0	-27.6356373599	7.12544457134	-17.109844849	-36.9179240984	151.0	0.0	1057	1057
0.00906638	-0.0446863	1.0145263671875	1	-21.6610888439	13.0967879333	-4.77236007038	-39.9768473419	151.0	0.0	1057	2114
-0.00589431	-0.0234986	1.3702807426452637	2	-33.0178956183	8.39393568685	-16.9599061859	-41.6059138273	151.0	0.0	1057	3171
-0.00154719	-0.0590485	1.7248706817626953	3	-60.8263125081	7.8884828877	-50.8955516853	-71.9183175228	151.0	0.0	1057	4228
-0.00594361	-0.0179663	2.115840196609497	4	-85.3840000916	3.81876692727	-79.6895551514	-90.0955436058	151.0	0.0	1057	5285
-0.0359444	-0.0722035	2.496964454650879	5	-90.2591047041	3.23233567351	-85.8693302154	-93.9745222964	151.0	0.0	1057	6342
-0.0300701	-0.0986602	2.894681930541992	6	-75.2892632136	3.27476944202	-69.9792644692	-79.7252479151	151.0	0.0	1057	7399
-0.0478263	-0.154047	3.3090884685516357	7	-51.8257860591	6.31121153156	-42.2082491693	-60.7984731142	151.0	0.0	1057	8456
-0.00964904	-0.010392	3.7327651977539062	8	-29.0973506879	9.1851861042	-19.8416938108	-46.1570521787	151.0	0.0	1057	9513
-0.0169434	-0.0282849	4.097229480743408	9	-38.5830076205	25.0892795547	-11.5870048162	-91.8256881069	151.0	0.0	1057	10570
-0.0252966	-0.0289125	4.452043533325195	10	-14.6700100929	14.1606167797	7.40736227471	-41.5862724486	151.0	0.0	1057	11627
-0.0548752	-0.0575691	4.802126884460449	11	-4.33411301201	15.1687951323	27.8095291831	-24.3255575236	151.0	0.0	1057	12684
-0.00690226	-0.0125684	5.160677909851074	12	-3.07076187455	10.8133654734	9.37281908864	-19.8259069832	151.0	0.0	1057	13741
-0.0203004	-0.0419724	5.513057708740234	13	0.844947886935	18.0941526962	39.5385844945	-17.4694609004	151.0	0.0	1057	14798
-0.0368368	-0.0710471	5.877445936203003	14	8.86715970764	21.4570290652	40.6345189314	-26.81406987	151.0	0.0	1057	15855
-0.0266629	-0.0563357	6.2432942390441895	15	22.1114205807	15.8284969138	51.9850297027	3.16366426482	151.0	0.0	1057	16912
-0.0687569	-0.0890129	6.601942300796509	16	38.9209520294	23.8819304439	74.9409086042	-0.735268334551	151.0	0.0	1057	17969
-0.0223712	-0.0253097	6.963686227798462	17	29.2514585512	18.6333758932	51.5259132109	-5.72563482163	151.0	0.0	1057	19026
-0.0190725	-0.0310808	7.323711633682251	18	27.2893443162	14.3401091956	49.0910209168	8.57079842931	151.0	0.0	1057	20083
-0.0386303	-0.0611815	7.676401138305664	19	27.3996120994	12.0624385402	40.2706794008	2.6735965215	151.0	0.0	1057	21140
-0.0202359	-0.0248829	8.035505771636963	20	15.9749700188	22.883969565	59.6690179612	-8.83323431499	151.0	0.0	1057	22197
-0.00252576	-0.0280968	8.376622915267944	21	27.8009061927	22.5930187204	74.3875367898	3.88077207047	151.0	0.0	1057	23254
