LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.00486565	-0.000839776	0.9518218040466309	0	22.6696832579	12.9305291136	102.0	10.0	22.6696832579	12.9305291136	5010	5010
6.60302e-05	-0.00810089	1.7809371948242188	1	21.1561181435	9.128992076	57.0	9.0	21.1561181435	9.128992076	5014	10024
-0.00531458	-0.0109795	2.6517446041107178	2	24.2173913043	14.2837391739	94.0	9.0	24.2173913043	14.2837391739	5013	15037
-0.0098085	-0.0157314	3.4377198219299316	3	29.0930232558	16.9329236936	91.0	9.0	29.0930232558	16.9329236936	5004	20041
-0.00836031	-0.0124649	4.237792491912842	4	27.5549450549	15.1633868157	108.0	8.0	27.5549450549	15.1633868157	5015	25056
-0.0131298	-0.0185887	4.98841404914856	5	28.191011236	15.1756579218	104.0	9.0	28.191011236	15.1756579218	5018	30074
-0.0112692	-0.0153266	5.797040700912476	6	32.1794871795	15.8504578837	91.0	9.0	32.1794871795	15.8504578837	5020	35094
-0.014422	-0.0188614	6.569647789001465	7	30.7423312883	17.6994641204	120.0	9.0	30.7423312883	17.6994641204	5011	40105
-0.0168421	-0.0208249	7.349991798400879	8	37.9179104478	21.7910869454	123.0	8.0	37.9179104478	21.7910869454	5081	45186
-0.0133362	-0.0161808	8.16297698020935	9	37.8796992481	20.5788553406	114.0	11.0	37.8796992481	20.5788553406	5038	50224
-0.0148867	-0.0179605	9.013928890228271	10	38.2977099237	19.4883776899	115.0	11.0	38.2977099237	19.4883776899	5017	55241
-0.0116186	-0.0137084	9.84371042251587	11	44.9911504425	23.2799414496	125.0	11.0	44.9911504425	23.2799414496	5084	60325
-0.00966901	-0.011474	10.646819829940796	12	54.0860215054	32.6093383003	170.0	9.0	54.0860215054	32.6093383003	5030	65355
-0.00979646	-0.0115965	11.48643159866333	13	47.6226415094	28.8232914302	176.0	11.0	47.6226415094	28.8232914302	5048	70403
-0.011858	-0.0139389	12.314712524414062	14	50.64	24.2637672261	111.0	12.0	50.64	24.2637672261	5064	75467
-0.0092654	-0.0108983	13.12972378730774	15	50.37	25.6774823532	126.0	14.0	50.37	25.6774823532	5037	80504
-0.00917602	-0.0106307	13.96046757698059	16	53.3191489362	25.9218189398	166.0	14.0	53.3191489362	25.9218189398	5012	85516
-0.0056064	-0.00661531	14.777430295944214	17	57.0340909091	25.8230204133	173.0	12.0	57.0340909091	25.8230204133	5019	90535
-0.0108395	-0.0125603	15.613687992095947	18	51.5612244898	26.5141726932	125.0	11.0	51.5612244898	26.5141726932	5053	95588
-0.00956649	-0.0109391	16.415193796157837	19	58.476744186	27.2613222666	145.0	14.0	58.476744186	27.2613222666	5029	100617
-0.00427988	-0.00555716	17.264079570770264	20	63.5316455696	23.962964802	176.0	26.0	63.5316455696	23.962964802	5019	105636
-0.00535658	-0.00629075	18.14962649345398	21	65.3636363636	33.7769263789	184.0	12.0	65.3636363636	33.7769263789	5033	110669
-0.00411973	-0.00508726	18.999125480651855	22	64.987012987	30.7091481385	169.0	16.0	64.987012987	30.7091481385	5004	115673
