LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
24.5041	24.395	0.24709343910217285	0	23.3953488372	16.8027399965	102.0	10.0	23.3953488372	16.8027399965	1006	1006
19.8035	19.7291	0.3774113655090332	1	22.8409090909	11.522592791	71.0	10.0	22.8409090909	11.522592791	1005	2011
18.6041	18.5215	0.5198578834533691	2	22.4782608696	10.1461903976	59.0	9.0	22.4782608696	10.1461903976	1034	3045
21.9183	21.8617	0.6493015289306641	3	26.0769230769	12.2900514601	59.0	9.0	26.0769230769	12.2900514601	1017	4062
26.2291	26.1558	0.7876777648925781	4	25.725	18.3125469283	113.0	9.0	25.725	18.3125469283	1029	5091
23.7739	23.8103	0.9244649410247803	5	27.0810810811	14.5125823849	65.0	10.0	27.0810810811	14.5125823849	1002	6093
30.9256	30.809	1.0544238090515137	6	34.5862068966	20.2544456446	89.0	13.0	34.5862068966	20.2544456446	1003	7096
28.5874	28.5218	1.1859371662139893	7	32.8387096774	18.1642981523	85.0	11.0	32.8387096774	18.1642981523	1018	8114
28.1008	28.1001	1.3212890625	8	33.8	16.6160564916	73.0	13.0	33.8	16.6160564916	1014	9128
32.448	32.4114	1.4593698978424072	9	36.4642857143	21.6489560007	104.0	9.0	36.4642857143	21.6489560007	1021	10149
32.2229	32.1596	1.590790033340454	10	41.52	17.9357074017	76.0	16.0	41.52	17.9357074017	1038	11187
31.8442	31.8485	1.72422456741333	11	39.5384615385	18.755985238	95.0	16.0	39.5384615385	18.755985238	1028	12215
28.512	28.4833	1.861016035079956	12	35.6333333333	16.882897329	87.0	14.0	35.6333333333	16.882897329	1069	13284
35.3191	35.2595	1.9919962882995605	13	42.5	22.9546654662	118.0	16.0	42.5	22.9546654662	1020	14304
34.1495	34.1141	2.140113353729248	14	45.652173913	18.3080136781	81.0	19.0	45.652173913	18.3080136781	1050	15354
35.7204	35.6512	2.273347854614258	15	38.9230769231	25.3057048553	127.0	13.0	38.9230769231	25.3057048553	1012	16366
35.3506	35.3533	2.4061756134033203	16	42.0416666667	23.4973033323	98.0	15.0	42.0416666667	23.4973033323	1009	17375
32.0293	32.0169	2.5467121601104736	17	42.4166666667	18.5245707703	79.0	17.0	42.4166666667	18.5245707703	1018	18393
34.1802	34.1656	2.687849760055542	18	44.0416666667	20.8476201013	97.0	15.0	44.0416666667	20.8476201013	1057	19450
38.9106	38.9017	2.827141761779785	19	53.2631578947	20.8120463732	93.0	22.0	53.2631578947	20.8120463732	1012	20462
37.2441	37.2393	2.9608709812164307	20	49.2380952381	22.0300763285	120.0	20.0	49.2380952381	22.0300763285	1034	21496
37.2354	37.164	3.0951008796691895	21	49.1904761905	23.2616976157	116.0	18.0	49.1904761905	23.2616976157	1033	22529
54.9234	54.8534	3.2237088680267334	22	58.9411764706	41.8940829575	182.0	9.0	58.9411764706	41.8940829575	1002	23531
45.2996	45.2638	3.3543648719787598	23	60.7647058824	27.9506485493	142.0	17.0	60.7647058824	27.9506485493	1033	24564
39.8141	39.7644	3.4832656383514404	24	56.2777777778	22.2979958132	100.0	22.0	56.2777777778	22.2979958132	1013	25577
44.1815	44.1504	3.6240715980529785	25	53.2857142857	31.5913533335	160.0	11.0	53.2857142857	31.5913533335	1119	26696
60.4772	60.3654	3.7552287578582764	26	74.5	43.4556424086	200.0	29.0	74.5	43.4556424086	1043	27739
37.6086	37.5771	3.888155460357666	27	55.4210526316	18.6471834743	101.0	29.0	55.4210526316	18.6471834743	1053	28792
54.1871	54.1583	4.013560056686401	28	66.7333333333	38.4091424302	167.0	14.0	66.7333333333	38.4091424302	1001	29793
36.5886	36.6151	4.139785289764404	29	51.05	21.9122682532	115.0	22.0	51.05	21.9122682532	1021	30814
49.1204	49.1137	4.27550482749939	30	71.2666666667	27.9606072101	126.0	32.0	71.2666666667	27.9606072101	1069	31883
41.2572	41.1806	4.416203498840332	31	61.8823529412	23.0750243208	115.0	32.0	61.8823529412	23.0750243208	1052	32935
57.6576	57.602	4.552343368530273	32	80.7692307692	36.334247134	140.0	35.0	80.7692307692	36.334247134	1050	33985
45.3822	45.3643	4.694910049438477	33	67.75	25.1880427981	113.0	38.0	67.75	25.1880427981	1084	35069
43.7895	43.7868	4.823726654052734	34	63.5	25.2041663223	114.0	18.0	63.5	25.2041663223	1016	36085
45.5217	45.4944	4.969565153121948	35	65.4117647059	28.9828728806	120.0	25.0	65.4117647059	28.9828728806	1112	37197
57.9208	57.8624	5.112368583679199	36	83.6153846154	37.1991283222	190.0	46.0	83.6153846154	37.1991283222	1087	38284
48.7577	48.7937	5.246214389801025	37	74.5	24.1889880495	127.0	45.0	74.5	24.1889880495	1043	39327
57.5134	57.4657	5.3801538944244385	38	86.9166666667	33.4750114098	163.0	37.0	86.9166666667	33.4750114098	1043	40370
71.5267	71.4874	5.520284652709961	39	100.5	44.8536509105	164.0	39.0	100.5	44.8536509105	1005	41375
57.1324	57.045	5.654417037963867	40	86.9166666667	28.8832660126	143.0	44.0	86.9166666667	28.8832660126	1043	42418
59.7153	59.7068	5.7818779945373535	41	84.3333333333	39.6596632473	160.0	33.0	84.3333333333	39.6596632473	1012	43430
65.7421	65.6949	5.9278552532196045	42	97.5833333333	39.5947352	200.0	54.0	97.5833333333	39.5947352	1171	44601
70.0409	70.0013	6.06201434135437	43	96.0	48.4767985742	200.0	48.0	96.0	48.4767985742	1056	45657
75.3851	75.3678	6.194454669952393	44	106.7	50.5787504788	200.0	25.0	106.7	50.5787504788	1067	46724
70.5013	70.4683	6.321496963500977	45	101.5	43.0191817681	192.0	38.0	101.5	43.0191817681	1015	47739
67.0633	67.0579	6.461916208267212	46	100.181818182	41.095936941	200.0	53.0	100.181818182	41.095936941	1102	48841
76.0395	76.0403	6.6083385944366455	47	104.0	52.5128555689	200.0	43.0	104.0	52.5128555689	1040	49881
66.6849	66.6752	6.748875141143799	48	101.6	37.0869249197	200.0	62.0	101.6	37.0869249197	1016	50897
81.9207	81.9025	6.901692152023315	49	129.25	38.8353897882	197.0	65.0	129.25	38.8353897882	1034	51931
90.4279	90.4023	7.066406726837158	50	144.875	42.773933359	200.0	95.0	144.875	42.773933359	1159	53090
98.2948	98.0845	7.230683326721191	51	157.714285714	33.8935909901	200.0	111.0	157.714285714	33.8935909901	1104	54194
87.956	87.8652	7.393371820449829	52	137.5	42.4264068712	200.0	91.0	137.5	42.4264068712	1100	55294
100.388	100.38	7.533232688903809	53	169.333333333	32.5968641982	200.0	121.0	169.333333333	32.5968641982	1016	56310
90.0677	90.0089	7.695466041564941	54	152.714285714	23.8070474903	200.0	117.0	152.714285714	23.8070474903	1069	57379
92.1465	92.1599	7.83872389793396	55	128.875	59.1109919981	200.0	36.0	128.875	59.1109919981	1031	58410
101.629	101.638	8.008768796920776	56	166.142857143	39.6211652364	200.0	93.0	166.142857143	39.6211652364	1163	59573
90.8653	90.8333	8.169824838638306	57	147.75	30.6012663137	200.0	104.0	147.75	30.6012663137	1182	60755
97.8122	97.7278	8.311168193817139	58	157.142857143	41.7626920706	200.0	83.0	157.142857143	41.7626920706	1100	61855
98.3344	98.3849	8.465417861938477	59	164.0	26.1588553703	200.0	137.0	164.0	26.1588553703	1148	63003
112.424	112.361	8.624899625778198	60	195.166666667	10.8076618912	200.0	171.0	195.166666667	10.8076618912	1171	64174
112.097	112.034	8.77009105682373	61	185.5	22.3737197027	200.0	141.0	185.5	22.3737197027	1113	65287
113.561	113.649	8.912524938583374	62	191.833333333	18.2612218162	200.0	151.0	191.833333333	18.2612218162	1151	66438
110.389	110.407	9.050094604492188	63	185.0	33.5410196625	200.0	110.0	185.0	33.5410196625	1110	67548
107.442	107.366	9.178257703781128	64	172.666666667	46.2553300232	200.0	74.0	172.666666667	46.2553300232	1036	68584
112.612	112.601	9.345219135284424	65	192.5	11.0717357868	200.0	172.0	192.5	11.0717357868	1155	69739
107.543	107.476	9.516207695007324	66	169.142857143	50.8792086962	200.0	65.0	169.142857143	50.8792086962	1184	70923
104.322	104.289	9.661447525024414	67	167.166666667	46.9056381354	200.0	90.0	167.166666667	46.9056381354	1003	71926
109.839	109.731	9.813385725021362	68	182.5	39.1311896062	200.0	95.0	182.5	39.1311896062	1095	73021
108.041	107.946	9.949841499328613	69	176.833333333	41.281217144	200.0	87.0	176.833333333	41.281217144	1061	74082
109.474	109.531	10.092391014099121	70	184.166666667	29.9689654291	200.0	118.0	184.166666667	29.9689654291	1105	75187
