LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.0151731	-0.481998	0.5580298900604248	0	9.42990654206	3.58635042028	26.0	5.0	9.42990654206	3.58635042028	1009	1009
-0.0158049	-0.128751	0.8260862827301025	1	25.05	12.7199646226	63.0	8.0	25.05	12.7199646226	1002	2011
-0.0323737	-0.0523741	1.1137442588806152	2	50.7142857143	16.7535152165	92.0	27.0	50.7142857143	16.7535152165	1065	3076
0.000794848	-0.0382404	1.3592610359191895	3	72.4285714286	24.6220408975	143.0	38.0	72.4285714286	24.6220408975	1014	4090
0.00527489	-0.00581326	1.6103465557098389	4	66.8	9.77206904055	94.0	54.0	66.8	9.77206904055	1002	5092
-0.00103556	-0.0263594	1.8560104370117188	5	78.5384615385	21.6390508274	120.0	53.0	78.5384615385	21.6390508274	1021	6113
0.00737261	0.000306269	2.1248936653137207	6	97.0	23.8898989685	133.0	54.0	97.0	23.8898989685	1067	7180
0.00184727	0.00066721	2.4064855575561523	7	74.8571428571	19.5442981925	103.0	46.0	74.8571428571	19.5442981925	1048	8228
0.00561248	-0.00947071	2.652360200881958	8	72.5714285714	25.5949612388	134.0	41.0	72.5714285714	25.5949612388	1016	9244
-0.00305514	-0.0198778	2.9066708087921143	9	144.142857143	49.1075454529	219.0	75.0	144.142857143	49.1075454529	1009	10253
-0.00726668	-0.00380166	3.1988725662231445	10	176.166666667	47.1218868704	273.0	130.0	176.166666667	47.1218868704	1057	11310
-0.00225279	-0.00315882	3.507927894592285	11	172.142857143	42.6427973199	243.0	112.0	172.142857143	42.6427973199	1205	12515
0.00186408	-0.00264722	3.8375260829925537	12	185.857142857	65.468484395	308.0	121.0	185.857142857	65.468484395	1301	13816
-0.00765479	-0.0116506	4.124450206756592	13	265.75	87.8190611428	358.0	154.0	265.75	87.8190611428	1063	14879
-0.000413162	-0.00907723	4.4116857051849365	14	220.4	26.5977442653	257.0	188.0	220.4	26.5977442653	1102	15981
-0.0105638	-0.0361147	4.6908652782440186	15	176.166666667	40.9894972998	245.0	123.0	176.166666667	40.9894972998	1057	17038
-0.00155073	-0.00503908	4.957747936248779	16	105.5	35.3079311204	155.0	50.0	105.5	35.3079311204	1055	18093
0.00139222	-3.60329e-06	5.230348825454712	17	78.5	29.4782001777	142.0	40.0	78.5	29.4782001777	1099	19192
-0.0153927	-0.0170467	5.485067844390869	18	64.625	23.3261521688	121.0	36.0	64.625	23.3261521688	1034	20226
0.00690548	-0.00985251	5.737799882888794	19	67.2666666667	19.6552509241	110.0	39.0	67.2666666667	19.6552509241	1009	21235
-0.00173452	-0.013293	5.982969045639038	20	73.0	24.9256035892	132.0	41.0	73.0	24.9256035892	1022	22257
-0.00763177	-0.0301778	6.248137474060059	21	149.428571429	62.1285697862	282.0	80.0	149.428571429	62.1285697862	1046	23303
-0.00425011	-0.0267388	6.58453893661499	22	208.5	54.5519629955	289.0	135.0	208.5	54.5519629955	1251	24554
-0.00280256	-0.036643	6.868102788925171	23	211.8	105.509051744	368.0	96.0	211.8	105.509051744	1059	25613
0.00330948	-0.00211164	7.21890115737915	24	255.0	50.8015747787	328.0	210.0	255.0	50.8015747787	1275	26888
