LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
11.8413	11.7818	1.148710012435913	0	25.9274611399	14.1522045475	85.0	8.0	25.9274611399	14.1522045475	5004	5004
12.4144	12.3577	2.08134388923645	1	27.4808743169	14.9818985606	116.0	10.0	27.4808743169	14.9818985606	5029	10033
13.1775	13.1144	3.0680949687957764	2	29.869047619	15.9177796384	89.0	9.0	29.869047619	15.9177796384	5018	15051
13.2628	13.2093	3.9654433727264404	3	30.5304878049	15.9810954555	99.0	10.0	30.5304878049	15.9810954555	5007	20058
15.0283	14.9697	6.676937580108643	4	33.2317880795	19.4651815854	106.0	10.0	33.2317880795	19.4651815854	5018	25076
14.1478	14.1044	7.468180894851685	5	34.524137931	16.333204073	123.0	11.0	34.524137931	16.333204073	5006	30082
15.2021	15.1653	8.34259581565857	6	37.0729927007	17.8459077631	96.0	12.0	37.0729927007	17.8459077631	5079	35161
18.4692	18.4102	11.059003114700317	7	44.0175438596	23.4991535705	139.0	15.0	44.0175438596	23.4991535705	5018	40179
16.6455	16.6122	12.027158260345459	8	40.7177419355	20.4318538798	105.0	14.0	40.7177419355	20.4318538798	5049	45228
16.2501	16.2233	12.989500999450684	9	39.1953125	20.549505238	151.0	14.0	39.1953125	20.549505238	5017	50245
18.2974	18.2543	15.692376375198364	10	46.7570093458	22.1422086554	152.0	16.0	46.7570093458	22.1422086554	5003	55248
19.1407	19.1066	16.50642728805542	11	46.738317757	25.0626640619	140.0	14.0	46.738317757	25.0626640619	5001	60249
18.9196	18.8752	17.985427379608154	12	49.2156862745	23.0611410067	139.0	14.0	49.2156862745	23.0611410067	5020	65269
17.1745	17.1409	20.16753649711609	13	48.1428571429	17.7750111226	90.0	19.0	48.1428571429	17.7750111226	5055	70324
18.4162	18.4011	21.1173095703125	14	50.06	20.5318386902	136.0	14.0	50.06	20.5318386902	5006	75330
19.7312	19.7031	23.809936046600342	15	52.2916666667	24.3271610322	149.0	20.0	52.2916666667	24.3271610322	5020	80350
21.3732	21.3483	24.887727737426758	16	55.032967033	27.9231482802	178.0	23.0	55.032967033	27.9231482802	5008	85358
20.623	20.6021	26.464744567871094	17	55.5604395604	25.4079717486	132.0	20.0	55.5604395604	25.4079717486	5056	90414
21.6305	21.605	28.830101490020752	18	59.0465116279	26.5675562664	147.0	22.0	59.0465116279	26.5675562664	5078	95492
19.6498	19.6266	29.793243646621704	19	54.4731182796	23.1983459727	198.0	23.0	54.4731182796	23.1983459727	5066	100558
20.2024	20.1775	32.59536552429199	20	57.5172413793	23.1262711084	120.0	14.0	57.5172413793	23.1262711084	5004	105562
24.1351	24.103	33.760650873184204	21	65.8289473684	31.0336778686	166.0	26.0	65.8289473684	31.0336778686	5003	110565
22.7995	22.7707	36.342204570770264	22	65.0909090909	26.1226785177	140.0	24.0	65.0909090909	26.1226785177	5012	115577
24.2783	24.2472	37.613327741622925	23	69.397260274	29.1377172722	180.0	21.0	69.397260274	29.1377172722	5066	120643
23.7976	23.76	38.733211517333984	24	66.9333333333	30.2316978609	167.0	28.0	66.9333333333	30.2316978609	5020	125663
23.5335	23.5001	41.52466797828674	25	65.8441558442	30.5018904822	167.0	19.0	65.8441558442	30.5018904822	5070	130733
24.2171	24.1924	42.58735227584839	26	69.7361111111	29.1304503987	167.0	30.0	69.7361111111	29.1304503987	5021	135754
24.9741	24.9487	45.30807137489319	27	69.6944444444	32.1544186046	200.0	19.0	69.6944444444	32.1544186046	5018	140772
26.3824	26.3407	46.392059087753296	28	73.5652173913	34.1630694158	156.0	21.0	73.5652173913	34.1630694158	5076	145848
27.4589	27.4215	47.855815172195435	29	78.3384615385	35.0648967238	188.0	23.0	78.3384615385	35.0648967238	5092	150940
28.7334	28.6689	50.25480055809021	30	83.9	36.0276282872	194.0	22.0	83.9	36.0276282872	5034	155974
