LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
25.1529	25.139	0.23782587051391602	0	27.3513513514	15.9020926996	71.0	10.0	27.3513513514	15.9020926996	1012	1012
28.7479	28.6365	0.372791051864624	1	28.8285714286	19.7910307452	109.0	9.0	28.8285714286	19.7910307452	1009	2021
20.0896	20.0957	0.5062096118927002	2	24.8780487805	10.763975877	59.0	11.0	24.8780487805	10.763975877	1020	3041
28.8496	28.8298	0.635991096496582	3	33.8666666667	17.5342205099	97.0	11.0	33.8666666667	17.5342205099	1016	4057
26.5342	26.4884	0.7631397247314453	4	31.90625	15.8909553186	70.0	9.0	31.90625	15.8909553186	1021	5078
38.0657	37.9935	0.8923344612121582	5	36.0689655172	27.9111040003	157.0	10.0	36.0689655172	27.9111040003	1046	6124
33.8425	33.8291	1.0181820392608643	6	36.4285714286	23.20164491	105.0	11.0	36.4285714286	23.20164491	1020	7144
30.9335	30.8543	1.1471095085144043	7	35.7586206897	20.6341784967	90.0	13.0	35.7586206897	20.6341784967	1037	8181
27.234	27.2043	1.275895118713379	8	35.9655172414	14.7449179056	76.0	12.0	35.9655172414	14.7449179056	1043	9224
30.8286	30.7991	1.406998634338379	9	40.3461538462	17.3912938159	96.0	17.0	40.3461538462	17.3912938159	1049	10273
28.066	28.0121	1.5391480922698975	10	40.0769230769	13.0735289713	59.0	15.0	40.0769230769	13.0735289713	1042	11315
38.2008	38.1769	1.663743495941162	11	45.6818181818	25.645106504	134.0	16.0	45.6818181818	25.645106504	1005	12320
34.9324	34.9205	1.7925708293914795	12	49.380952381	16.7374009204	82.0	20.0	49.380952381	16.7374009204	1037	13357
35.3122	35.3021	1.923250436782837	13	46.5217391304	20.9177884882	95.0	17.0	46.5217391304	20.9177884882	1070	14427
36.1324	36.1307	2.0498015880584717	14	48.2857142857	21.0377050558	104.0	17.0	48.2857142857	21.0377050558	1014	15441
34.1518	34.1263	2.1785659790039062	15	44.2608695652	21.6698897317	97.0	16.0	44.2608695652	21.6698897317	1018	16459
