LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.797	10.7288	0.8277208805084229	0	23.2837209302	12.8511501654	82.0	9.0	23.2837209302	12.8511501654	5006	5006
11.9935	11.9171	1.5278894901275635	1	26.277486911	14.3964606605	86.0	9.0	26.277486911	14.3964606605	5019	10025
12.2614	12.1975	2.265446662902832	2	27.0324324324	14.8901936541	81.0	10.0	27.0324324324	14.8901936541	5001	15026
14.52	14.4439	2.9646623134613037	3	30.9074074074	18.8417075959	138.0	9.0	30.9074074074	18.8417075959	5007	20033
15.327	15.2612	3.6840879917144775	4	32.7207792208	20.1779411359	107.0	10.0	32.7207792208	20.1779411359	5039	25072
17.3262	17.2758	4.436445713043213	5	36.8382352941	23.3575849213	137.0	10.0	36.8382352941	23.3575849213	5010	30082
15.24	15.1885	5.167402505874634	6	35.9078014184	18.6851102055	93.0	10.0	35.9078014184	18.6851102055	5063	35145
16.5869	16.5468	5.8669867515563965	7	38.9534883721	20.8251712874	126.0	10.0	38.9534883721	20.8251712874	5025	40170
19.2461	19.1916	6.5980565547943115	8	47.9433962264	22.9872114523	119.0	13.0	47.9433962264	22.9872114523	5082	45252
20.2697	20.229	7.307733774185181	9	46.3981481481	27.137489381	160.0	11.0	46.3981481481	27.137489381	5011	50263
17.5094	17.4722	8.007749795913696	10	43.7413793103	21.4279549484	110.0	11.0	43.7413793103	21.4279549484	5074	55337
20.4698	20.4356	8.729472637176514	11	50.26	26.1088567348	133.0	11.0	50.26	26.1088567348	5026	60363
21.5734	21.536	9.489254713058472	12	53.8172043011	27.2913181818	165.0	16.0	53.8172043011	27.2913181818	5005	65368
25.5159	25.4643	10.26760220527649	13	61.156626506	34.6620454654	200.0	14.0	61.156626506	34.6620454654	5076	70444
24.3595	24.318	11.062007904052734	14	62.6375	30.0255073854	143.0	13.0	62.6375	30.0255073854	5011	75455
23.2215	23.1806	11.850674629211426	15	58.3604651163	30.1036630664	181.0	13.0	58.3604651163	30.1036630664	5019	80474
22.3958	22.3683	12.547820091247559	16	57.3409090909	28.8356969286	162.0	16.0	57.3409090909	28.8356969286	5046	85520
23.8539	23.8229	13.236472845077515	17	62.7625	29.2703962008	151.0	20.0	62.7625	29.2703962008	5021	90541
26.7244	26.6775	13.942176580429077	18	72.9855072464	31.2741467306	157.0	18.0	72.9855072464	31.2741467306	5036	95577
32.2243	32.1627	14.673772811889648	19	79.5555555556	44.6765368547	200.0	10.0	79.5555555556	44.6765368547	5012	100589
33.0542	32.948	15.396682500839233	20	87.4137931034	41.9186545926	200.0	18.0	87.4137931034	41.9186545926	5070	105659
35.1615	35.0617	16.119620323181152	21	87.0344827586	49.401928455	200.0	21.0	87.0344827586	49.401928455	5048	110707
35.8904	35.8158	16.847760438919067	22	91.0	48.6826457786	200.0	21.0	91.0	48.6826457786	5005	115712
45.5877	45.4891	17.606101512908936	23	131.973684211	50.3213289728	200.0	16.0	131.973684211	50.3213289728	5015	120727
44.0224	43.9726	18.377536058425903	24	125.225	50.1340640184	200.0	36.0	125.225	50.1340640184	5009	125736
44.8571	44.8578	19.153346061706543	25	129.820512821	48.3936167622	200.0	29.0	129.820512821	48.3936167622	5063	130799
50.4087	50.4248	19.995826721191406	26	148.285714286	52.8310360238	200.0	20.0	148.285714286	52.8310360238	5190	135989
49.0461	49.0461	20.83315896987915	27	147.057142857	49.0981191709	200.0	28.0	147.057142857	49.0981191709	5147	141136
52.4697	52.4243	21.632832527160645	28	156.84375	53.052514888	200.0	32.0	156.84375	53.052514888	5019	146155
48.8222	48.7973	22.418959856033325	29	143.971428571	53.029094825	200.0	24.0	143.971428571	53.029094825	5039	151194
52.1859	52.1357	23.262253999710083	30	153.606060606	58.2902556407	200.0	22.0	153.606060606	58.2902556407	5069	156263
