baseline loss	LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
921.232	-0.0183977	-0.0232733	7.034454822540283	21	185.166666667	53.3054614671	248.0	114.0	185.166666667	53.3054614671	1111	24084
1183.41	0.0165514	0.0130467	7.303746223449707	22	143.571428571	11.7456027378	163.0	129.0	143.571428571	11.7456027378	1005	25089
1112.24	0.00406228	0.00411462	7.602995157241821	23	158.0	44.3460418591	243.0	119.0	158.0	44.3460418591	1106	26195
652.075	-0.0100715	-0.0178171	7.8958563804626465	24	144.857142857	19.4600585187	166.0	103.0	144.857142857	19.4600585187	1014	27209
987.506	-0.00649083	-0.00631403	8.191390037536621	25	181.833333333	30.547322123	231.0	129.0	181.833333333	30.547322123	1091	28300
1145.38	0.00643055	0.00220521	8.500159502029419	26	183.666666667	68.2414015748	316.0	120.0	183.666666667	68.2414015748	1102	29402
681.929	0.00187862	0.002373	8.784351348876953	27	167.166666667	49.4921430353	269.0	115.0	167.166666667	49.4921430353	1003	30405
670.054	0.0056105	0.00237131	9.06474781036377	28	147.142857143	25.0851610743	192.0	113.0	147.142857143	25.0851610743	1030	31435
789.089	0.00356483	-0.00153239	9.336864233016968	29	145.714285714	20.1686764614	177.0	124.0	145.714285714	20.1686764614	1020	32455
673.111	-0.00232388	-0.0256447	9.61008906364441	30	167.0	64.0598678321	295.0	95.0	167.0	64.0598678321	1002	33457
690.014	0.00445156	-0.00476191	9.990028619766235	31	257.0	54.6369838113	334.0	193.0	257.0	54.6369838113	1285	34742
715.309	-0.00951561	-0.0134856	10.333335161209106	32	298.75	51.7125468334	378.0	233.0	298.75	51.7125468334	1195	35937
768.014	0.00861196	0.00337782	10.63255524635315	33	221.4	29.3025596152	261.0	189.0	221.4	29.3025596152	1107	37044
716.359	0.00399586	-0.0134972	10.991236925125122	34	246.8	41.0628786132	310.0	191.0	246.8	41.0628786132	1234	38278
710.05	-0.00646682	-0.0146454	11.347594738006592	35	295.0	87.5870995067	446.0	235.0	295.0	87.5870995067	1180	39458
723.942	0.00250624	-0.00309151	11.65863823890686	36	221.0	103.807514179	393.0	113.0	221.0	103.807514179	1105	40563
763.348	0.00716453	0.0054212	12.050966024398804	37	259.8	112.506710911	464.0	142.0	259.8	112.506710911	1299	41862
556.25	-0.00119003	-0.012362	12.362262725830078	38	259.25	58.439605577	339.0	190.0	259.25	58.439605577	1037	42899
666.302	-0.0124839	-0.0118505	12.655744552612305	39	154.0	61.1625468964	280.0	90.0	154.0	61.1625468964	1078	43977
583.27	-0.0105568	-0.0166023	12.948846578598022	40	116.0	30.3095144578	176.0	78.0	116.0	30.3095144578	1044	45021
543.442	-0.00585613	-0.00833605	13.227596759796143	41	143.571428571	61.3511139563	280.0	89.0	143.571428571	61.3511139563	1005	46026
597.827	0.00514854	-6.49806e-05	13.510478258132935	42	133.125	38.4136613069	187.0	79.0	133.125	38.4136613069	1065	47091
672.429	-0.00388221	-0.00576941	13.837466955184937	43	111.363636364	55.0954093571	254.0	54.0	111.363636364	55.0954093571	1225	48316
582.859	-0.00629483	-0.0101036	14.140388488769531	44	184.0	73.9346558343	308.0	90.0	184.0	73.9346558343	1104	49420
559.95	-0.00669501	-0.0297105	14.43615984916687	45	204.0	47.0956473573	297.0	168.0	204.0	47.0956473573	1020	50440
687.605	-0.0061484	-0.0333401	14.799725532531738	46	303.5	58.6536443881	382.0	217.0	303.5	58.6536443881	1214	51654
733.39	0.00295209	0.00322543	15.301317691802979	47	699.0	2.0	701.0	697.0	699.0	2.0	1398	53052
1052.21	0.00180237	0.000436063	16.115155458450317	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	55052
1052.54	-0.0077014	-0.00565485	16.943005323410034	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	57052
557.553	-0.00832747	-0.0119095	17.31173610687256	50	551.0	25.0	576.0	526.0	551.0	25.0	1102	58154
789.837	-0.00878569	-0.0101879	17.889029026031494	51	742.5	257.5	1000.0	485.0	742.5	257.5	1485	59639
514.487	0.00263404	-5.64512e-05	18.282047033309937	52	512.0	393.0	905.0	119.0	512.0	393.0	1024	60663
548.358	-0.00954619	-0.0298289	18.654409170150757	53	538.5	163.5	702.0	375.0	538.5	163.5	1077	61740
1056.97	0.00242232	0.00491049	19.491285800933838	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	63740
1027.86	-0.00187875	-0.00290312	20.31753921508789	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	65740
1070.37	0.00407019	0.0018735	21.138038635253906	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	67740
1012.67	0.00787937	0.00654193	22.004852771759033	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	69740
1046.07	-0.00483764	-0.00504879	22.816066026687622	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	71740
603.579	0.000192865	-0.0037609	23.26265597343445	59	604.0	313.0	917.0	291.0	604.0	313.0	1208	72948
948.783	0.00321855	0.00137365	23.989577531814575	60	910.0	90.0	1000.0	820.0	910.0	90.0	1820	74768
1003.84	-0.00700444	-0.0169975	24.799319744110107	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	76768
613.1	-0.0124856	-0.0233124	25.17329502105713	62	396.333333333	74.896966264	494.0	312.0	396.333333333	74.896966264	1189	77957
537.306	0.0167891	-0.0237029	25.45836305618286	63	170.5	51.9478905571	241.0	81.0	170.5	51.9478905571	1023	78980
549.883	-0.00267783	-0.0645832	25.740042209625244	64	118.777777778	27.352748299	179.0	87.0	118.777777778	27.352748299	1069	80049
529.411	0.0136035	0.0221141	26.00891089439392	65	60.0588235294	28.0366788925	140.0	29.0	60.0588235294	28.0366788925	1021	81070
532.751	-0.0109622	-0.014667	26.268378973007202	66	48.1428571429	26.3696898772	112.0	11.0	48.1428571429	26.3696898772	1011	82081
514.212	-0.00559879	-0.0166871	26.52887535095215	67	56.1666666667	23.5189049254	95.0	19.0	56.1666666667	23.5189049254	1011	83092
513.735	-0.00676273	-0.011987	26.791836500167847	68	31.3125	13.8754222909	58.0	9.0	31.3125	13.8754222909	1002	84094
531.818	0.00639413	-0.00578384	27.059616565704346	69	34.2	21.0719402682	95.0	10.0	34.2	21.0719402682	1026	85120
516.041	-0.00883434	-0.00917343	27.32672953605652	70	51.0	16.5469030335	81.0	24.0	51.0	16.5469030335	1020	86140
518.483	-0.00770775	-0.023805	27.586913347244263	71	42.625	22.0147914291	91.0	11.0	42.625	22.0147914291	1023	87163
526.775	0.00119956	-0.00238865	27.86349105834961	72	52.0	26.4367168915	116.0	11.0	52.0	26.4367168915	1040	88203
510.129	-0.00214287	-0.00520228	28.140384435653687	73	92.8181818182	42.267155058	188.0	41.0	92.8181818182	42.267155058	1021	89224
572.986	-0.00150293	-0.0645169	28.434995651245117	74	113.6	46.3404790653	218.0	64.0	113.6	46.3404790653	1136	90360
527.522	-0.00827414	-0.0219165	28.709253787994385	75	149.0	48.255273583	264.0	118.0	149.0	48.255273583	1043	91403
536.84	0.00272038	0.0190423	29.023499488830566	76	215.2	40.0469724199	269.0	165.0	215.2	40.0469724199	1076	92479
517.248	0.00134218	0.00162688	29.316752195358276	77	258.25	66.582186056	316.0	146.0	258.25	66.582186056	1033	93512
502.835	0.00264519	-0.0191386	29.61310052871704	78	335.0	18.7082869339	360.0	315.0	335.0	18.7082869339	1005	94517
714.431	-0.000854602	0.0124549	30.141674280166626	79	712.5	29.5	742.0	683.0	712.5	29.5	1425	95942
1039.31	0.0073283	-0.00396649	30.95001530647278	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	97942
1026.64	0.00394966	0.00117213	31.75975775718689	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	99942
1044.23	0.00542959	0.00426955	32.58179950714111	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	101942
1031.83	-0.00048714	-0.00365319	33.41982316970825	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	103942
1014.76	0.000108442	0.00199694	34.24446129798889	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	105942
520.027	-0.000618211	-0.0787811	34.50479245185852	85	40.28	22.4419606987	95.0	12.0	40.28	22.4419606987	1007	106949
1014.34	0.00925028	0.0127488	35.32829713821411	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	108949
1021.99	-0.0062117	-0.00594906	36.17268967628479	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	110949
1008.67	0.00574319	0.00434249	36.986767530441284	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	112949
1005.73	0.0053213	0.00614952	37.85798692703247	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	114949
1012.3	-0.00167389	-0.000888873	38.69401574134827	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	116949
1019.68	-0.00949137	-0.00922061	39.512389183044434	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	118949
1002.71	0.00135324	0.00046441	40.32794404029846	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	120949
1008.57	-0.00251364	-0.00211629	41.14510226249695	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	122949
1015.22	0.00218317	0.00218738	41.96703910827637	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	124949
1023.81	-0.00640978	-0.00723206	42.78225374221802	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	126949
1008.39	0.0100354	0.0102494	43.604570150375366	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	128949
1025.03	-0.0104853	-0.0119218	44.42463946342468	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	130949
1015.39	0.00973791	0.00965998	45.23172736167908	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	132949
1030.31	-0.0041158	-0.00421756	46.04708933830261	99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	134949
