LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.0244131	0.0140619	1.385899543762207	0	17.7695035461	7.64830156145	51.0	8.0	17.7695035461	7.64830156145	5011	5011
0.0107083	0.00116723	2.451375961303711	1	19.8968253968	9.89895726838	70.0	9.0	19.8968253968	9.89895726838	5014	10025
0.00247906	-0.00542188	3.3182458877563477	2	22.5945945946	10.5205747611	76.0	9.0	22.5945945946	10.5205747611	5016	15041
-0.00483746	-0.0124474	4.213913679122925	3	24.0865384615	13.1869768047	96.0	9.0	24.0865384615	13.1869768047	5010	20051
-0.00824539	-0.0157166	5.012423276901245	4	25.3636363636	13.0824537789	75.0	9.0	25.3636363636	13.0824537789	5022	25073
-0.0107037	-0.0174295	5.796482563018799	5	27.4402173913	14.7856684413	90.0	10.0	27.4402173913	14.7856684413	5049	30122
-0.00968296	-0.0146122	6.59674334526062	6	31.30625	14.9999986979	85.0	9.0	31.30625	14.9999986979	5009	35131
-0.00792445	-0.0118185	7.379807472229004	7	34.3945578231	17.2829820049	99.0	10.0	34.3945578231	17.2829820049	5056	40187
-0.00852258	-0.011355	8.18702483177185	8	35.9928057554	19.4138926756	140.0	9.0	35.9928057554	19.4138926756	5003	45190
-0.00910273	-0.0122194	9.061496257781982	9	37.1111111111	19.282948394	134.0	9.0	37.1111111111	19.282948394	5010	50200
-0.00542101	-0.00750762	9.903634548187256	10	38.1666666667	19.5274347284	118.0	12.0	38.1666666667	19.5274347284	5038	55238
-0.00699134	-0.00897099	10.745687246322632	11	43.5043478261	20.4851479234	109.0	12.0	43.5043478261	20.4851479234	5003	60241
-0.00653824	-0.00823493	11.558468341827393	12	40.136	17.7215547851	121.0	14.0	40.136	17.7215547851	5017	65258
-0.0108427	-0.0130012	12.360868692398071	13	42.512605042	19.8167510613	141.0	13.0	42.512605042	19.8167510613	5059	70317
-0.00293849	-0.0039913	13.182275772094727	14	48.25	23.5473132552	137.0	12.0	48.25	23.5473132552	5018	75335
-0.000426512	-0.00141277	14.052136421203613	15	47.4245283019	22.3623454204	130.0	13.0	47.4245283019	22.3623454204	5027	80362
-0.00490842	-0.00593012	14.851298570632935	16	47.0280373832	19.9454667484	126.0	14.0	47.0280373832	19.9454667484	5032	85394
-0.00475823	-0.00585323	15.6264808177948	17	47.0934579439	21.1012391496	114.0	14.0	47.0934579439	21.1012391496	5039	90433
-0.00876729	-0.0100958	16.471303462982178	18	49.9117647059	21.5211263924	132.0	20.0	49.9117647059	21.5211263924	5091	95524
-0.00321673	-0.00400179	17.269724369049072	19	50.36	20.7973652177	132.0	18.0	50.36	20.7973652177	5036	100560
0.000447824	-4.70053e-05	18.045353651046753	20	52.6842105263	21.2510126857	137.0	19.0	52.6842105263	21.2510126857	5005	105565
-0.00579758	-0.00680412	18.85722804069519	21	49.5247524752	20.1344953293	108.0	20.0	49.5247524752	20.1344953293	5002	110567
-0.00217294	-0.00267119	19.70166277885437	22	57.816091954	26.3859631508	134.0	14.0	57.816091954	26.3859631508	5030	115597
-0.00428775	-0.00524974	20.5516517162323	23	51.3469387755	17.7126163043	121.0	14.0	51.3469387755	17.7126163043	5032	120629
0.000234375	-0.000292248	21.397425174713135	24	57.3295454545	23.6459306469	135.0	23.0	57.3295454545	23.6459306469	5045	125674
-0.00923119	-0.0101257	22.176183223724365	25	60.421686747	22.2169589419	132.0	17.0	60.421686747	22.2169589419	5015	130689
-0.00338489	-0.0040607	23.019429922103882	26	56.8409090909	25.7253352145	139.0	10.0	56.8409090909	25.7253352145	5002	135691
-0.0071689	-0.00785646	23.833367109298706	27	60.3452380952	23.6318459709	141.0	20.0	60.3452380952	23.6318459709	5069	140760
-0.000907556	-0.00136515	24.67262840270996	28	63.075	21.8716568874	130.0	26.0	63.075	21.8716568874	5046	145806
-0.00267419	-0.00318961	25.489732265472412	29	58.6976744186	23.2994010141	110.0	16.0	58.6976744186	23.2994010141	5048	150854
-0.00596065	-0.00647582	26.39544129371643	30	57.7159090909	21.5559256057	109.0	23.0	57.7159090909	21.5559256057	5079	155933
0.000847218	0.000444067	27.512601375579834	31	64.2151898734	25.8973977902	163.0	30.0	64.2151898734	25.8973977902	5073	161006
-0.00797599	-0.00879775	28.744231700897217	32	64.0379746835	20.5348996157	111.0	22.0	64.0379746835	20.5348996157	5059	166065
