LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
20.8144	20.6835	0.25144267082214355	0	23.4090909091	12.6783964103	82.0	10.0	23.4090909091	12.6783964103	1030	1030
19.9562	19.8925	0.40602946281433105	1	22.9782608696	11.8257073149	62.0	10.0	22.9782608696	11.8257073149	1057	2087
26.1708	26.0939	0.5843112468719482	2	27.8888888889	17.2365531772	84.0	10.0	27.8888888889	17.2365531772	1004	3091
28.5603	28.5197	0.7476761341094971	3	30.5882352941	18.8961833169	106.0	11.0	30.5882352941	18.8961833169	1040	4131
26.6487	26.5885	0.9157824516296387	4	32.1818181818	15.6368921687	81.0	13.0	32.1818181818	15.6368921687	1062	5193
43.1534	43.0099	1.082880973815918	5	42.9166666667	30.9541551689	126.0	14.0	42.9166666667	30.9541551689	1030	6223
28.2912	28.2653	1.2564210891723633	6	33.9	17.47445755	84.0	14.0	33.9	17.47445755	1017	7240
32.3342	32.3325	1.3969700336456299	7	39.1923076923	19.7504025875	96.0	11.0	39.1923076923	19.7504025875	1019	8259
38.7294	38.7297	1.552182912826538	8	44.4347826087	25.6037125144	107.0	14.0	44.4347826087	25.6037125144	1022	9281
40.0257	39.9779	1.699249029159546	9	49.9523809524	24.4958231434	138.0	18.0	49.9523809524	24.4958231434	1049	10330
35.2156	35.1972	1.8501536846160889	10	43.0	22.1558118786	88.0	11.0	43.0	22.1558118786	1075	11405
48.7356	48.7432	1.9827220439910889	11	46.0	36.5189863446	183.0	14.0	46.0	36.5189863446	1012	12417
46.2366	46.2183	2.1339235305786133	12	50.5	33.1217451231	124.0	16.0	50.5	33.1217451231	1010	13427
43.1321	43.0741	2.2854692935943604	13	58.3888888889	22.3610248446	98.0	19.0	58.3888888889	22.3610248446	1051	14478
42.0788	42.0424	2.4362258911132812	14	50.9	28.4093294535	131.0	15.0	50.9	28.4093294535	1018	15496
31.0981	31.0628	2.5929059982299805	15	42.7083333333	16.7019938098	80.0	19.0	42.7083333333	16.7019938098	1025	16521
35.1298	35.1227	2.733457565307617	16	46.6363636364	20.2272216547	103.0	15.0	46.6363636364	20.2272216547	1026	17547
44.0058	44.0008	2.8719112873077393	17	56.5555555556	26.6921174844	133.0	22.0	56.5555555556	26.6921174844	1018	18565
40.4593	40.4115	3.0149178504943848	18	48.3181818182	28.2334204987	105.0	16.0	48.3181818182	28.2334204987	1063	19628
48.3535	48.3219	3.164985418319702	19	65.6875	27.6647762281	113.0	17.0	65.6875	27.6647762281	1051	20679
50.576	50.4782	3.317579746246338	20	72.6428571429	26.2504616092	114.0	19.0	72.6428571429	26.2504616092	1017	21696
49.5927	49.5577	3.4681529998779297	21	59.0555555556	33.9549901785	129.0	18.0	59.0555555556	33.9549901785	1063	22759
52.7912	52.7559	3.624321937561035	22	59.4705882353	37.2134030995	173.0	17.0	59.4705882353	37.2134030995	1011	23770
51.7508	51.713	3.774341583251953	23	63.5625	35.4664784515	177.0	20.0	63.5625	35.4664784515	1017	24787
56.3661	56.3349	3.942774772644043	24	75.2857142857	34.2812497093	158.0	29.0	75.2857142857	34.2812497093	1054	25841
51.2224	51.1834	4.082118034362793	25	67.8666666667	30.7199537037	120.0	17.0	67.8666666667	30.7199537037	1018	26859
57.5232	57.3987	4.226898431777954	26	79.3846153846	32.5612758717	133.0	18.0	79.3846153846	32.5612758717	1032	27891
59.043	59.0935	4.402054309844971	27	83.7692307692	30.5492133756	136.0	38.0	83.7692307692	30.5492133756	1089	28980
69.8716	69.7267	4.5642242431640625	28	92.2727272727	46.29959927	181.0	27.0	92.2727272727	46.29959927	1015	29995
65.3906	65.3868	4.7154998779296875	29	88.4166666667	39.245930433	196.0	34.0	88.4166666667	39.245930433	1061	31056
61.9781	61.9013	4.892863035202026	30	83.6153846154	37.0603218499	155.0	16.0	83.6153846154	37.0603218499	1087	32143
52.6161	52.6857	5.059874534606934	31	72.2142857143	28.9363305291	116.0	30.0	72.2142857143	28.9363305291	1011	33154
90.151	90.0903	5.235325336456299	32	124.333333333	52.1664004253	200.0	27.0	124.333333333	52.1664004253	1119	34273
66.3686	66.3722	5.401092052459717	33	94.9166666667	35.7921274708	161.0	37.0	94.9166666667	35.7921274708	1139	35412
86.2196	86.0953	5.541745185852051	34	126.125	43.1289853231	192.0	71.0	126.125	43.1289853231	1009	36421
88.1759	88.1183	5.7024924755096436	35	134.125	34.0236590478	200.0	107.0	134.125	34.0236590478	1073	37494
71.9941	72.0382	5.863061428070068	36	108.4	31.7559443254	150.0	35.0	108.4	31.7559443254	1084	38578
75.8945	75.8238	6.022382974624634	37	112.9	35.7252011891	173.0	36.0	112.9	35.7252011891	1129	39707
82.5459	82.342	6.171377182006836	38	121.777777778	42.3603005387	200.0	39.0	121.777777778	42.3603005387	1096	40803
76.6985	76.7031	6.3281354904174805	39	117.777777778	32.1516468484	194.0	79.0	117.777777778	32.1516468484	1060	41863
