LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
9.21693	9.15449	1.185014247894287	0	20.7148760331	9.96301558415	61.0	8.0	20.7148760331	9.96301558415	5013	5013
10.0212	9.96647	2.173558235168457	1	22.2844444444	11.358363645	76.0	8.0	22.2844444444	11.358363645	5014	10027
11.4357	11.3639	3.2483625411987305	2	24.4243902439	14.0122034006	96.0	8.0	24.4243902439	14.0122034006	5007	15034
12.227	12.1564	4.314167261123657	3	27.4863387978	14.4633918595	87.0	9.0	27.4863387978	14.4633918595	5030	20064
16.5486	16.4471	5.509356737136841	4	33.6510067114	22.3681599494	138.0	9.0	33.6510067114	22.3681599494	5014	25078
15.5432	15.4711	6.4466540813446045	5	32.9671052632	20.5760520493	114.0	9.0	32.9671052632	20.5760520493	5011	30089
18.1958	18.1311	7.236408472061157	6	38.303030303	24.7887863804	156.0	11.0	38.303030303	24.7887863804	5056	35145
17.1709	17.1027	8.039547443389893	7	41.2459016393	20.8512732934	112.0	12.0	41.2459016393	20.8512732934	5032	40177
19.8706	19.8317	8.829370260238647	8	43.3333333333	27.1230182623	170.0	11.0	43.3333333333	27.1230182623	5070	45247
19.3705	19.3361	9.660821676254272	9	46.3302752294	24.3732651872	118.0	11.0	46.3302752294	24.3732651872	5050	50297
20.0502	20.0031	10.479860305786133	10	47.320754717	26.3659110852	191.0	12.0	47.320754717	26.3659110852	5016	55313
24.3144	24.254	11.229745388031006	11	53.6489361702	34.5560622039	200.0	16.0	53.6489361702	34.5560622039	5043	60356
23.3529	23.3048	12.084828615188599	12	52.1958762887	33.3366579984	177.0	13.0	52.1958762887	33.3366579984	5063	65419
23.203	23.1838	12.90416932106018	13	55.8111111111	30.4987775509	173.0	14.0	55.8111111111	30.4987775509	5023	70442
24.0248	23.9769	13.724867582321167	14	58.7790697674	32.0872361651	181.0	18.0	58.7790697674	32.0872361651	5055	75497
26.3704	26.3134	14.562084436416626	15	62.7283950617	36.9413991546	155.0	12.0	62.7283950617	36.9413991546	5081	80578
30.0969	30.0288	15.415030241012573	16	75.1492537313	40.5875702359	200.0	22.0	75.1492537313	40.5875702359	5035	85613
32.089	31.9973	16.291670560836792	17	83.1639344262	41.7133780985	200.0	15.0	83.1639344262	41.7133780985	5073	90686
29.9671	29.9179	17.20069122314453	18	78.8125	37.7619496815	200.0	19.0	78.8125	37.7619496815	5044	95730
31.9695	31.9024	18.075345754623413	19	82.2295081967	42.4767606444	200.0	24.0	82.2295081967	42.4767606444	5016	100746
