baseline loss	LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
554.698	-0.0124497	-0.0070783	36.44924855232239	76	70.8	53.0926234675	207.0	23.0	70.8	53.0926234675	1062	105979
931.536	-0.00805139	-0.060276	36.71431303024292	77	24.2380952381	11.8819781979	60.0	11.0	24.2380952381	11.8819781979	1018	106997
1203.75	0.00596313	-0.0546287	36.995864391326904	78	126.25	112.249443206	382.0	26.0	126.25	112.249443206	1010	108007
1649.4	0.00846723	0.00750336	37.79918313026428	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	110007
2626.86	0.0021746	0.00341579	38.613136291503906	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	112007
1525.19	-0.00787749	-0.00801327	39.43375873565674	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	114007
1410.63	-0.00300188	-0.00327065	40.237865924835205	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	116007
873.499	0.0186694	0.0173516	40.54401707649231	83	338.333333333	37.2051370408	374.0	287.0	338.333333333	37.2051370408	1015	117022
723.949	-0.000877606	-0.00979138	40.85368371009827	84	267.75	62.7788778173	345.0	170.0	267.75	62.7788778173	1071	118093
639.205	-0.0151461	-0.0155373	41.20722460746765	85	238.0	61.8934568432	348.0	172.0	238.0	61.8934568432	1190	119283
670.185	-0.00551666	-0.0130424	41.50719118118286	86	216.2	35.7513636104	271.0	175.0	216.2	35.7513636104	1081	120364
756.638	0.00260003	-0.00294163	41.8284432888031	87	229.8	62.0722160068	344.0	158.0	229.8	62.0722160068	1149	121513
669.42	0.00136223	-0.00814314	42.169413328170776	88	241.4	70.0959342616	368.0	155.0	241.4	70.0959342616	1207	122720
597.135	-0.00331448	-0.0104498	42.48417615890503	89	230.4	45.1867237139	294.0	174.0	230.4	45.1867237139	1152	123872
809.844	-0.00837266	-0.0119861	42.8909707069397	90	341.75	111.575927063	487.0	210.0	341.75	111.575927063	1367	125239
550.697	-3.9751e-05	-0.00625747	43.202248096466064	91	335.333333333	104.74837575	477.0	227.0	335.333333333	104.74837575	1006	126245
1034.58	0.00121489	-0.00426873	44.02423143386841	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	128245
1083.72	0.00129172	0.000478554	44.7238347530365	93	898.0	102.0	1000.0	796.0	898.0	102.0	1796	130041
1120.81	-0.000474056	-0.00189716	45.545886278152466	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	132041
1062.78	-0.00271446	-0.0026336	46.34952688217163	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	134041
1175.06	0.00495591	0.00447695	47.190797567367554	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	136041
1063.68	-0.00388848	-0.00374423	47.988689661026	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	138041
1146.66	-0.00867184	-0.0103256	48.790123462677	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	140041
1012.22	-0.00611725	-0.00530149	49.637290239334106	99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	142041
