LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
-0.0186274	-0.300656	0.5546107292175293	0	10.2551020408	3.96492588007	25.0	5.0	10.2551020408	3.96492588007	1005	1005
0.00848742	-0.0330633	0.8152503967285156	1	22.0434782609	7.68668108891	41.0	10.0	22.0434782609	7.68668108891	1014	2019
-0.00503589	-0.0249786	1.062741756439209	2	37.3333333333	17.1464281995	99.0	16.0	37.3333333333	17.1464281995	1008	3027
0.00295613	-0.0163732	1.3196425437927246	3	46.2727272727	10.8258185421	73.0	30.0	46.2727272727	10.8258185421	1018	4045
0.00790337	-0.0267257	1.5606036186218262	4	53.0526315789	19.9115773892	104.0	35.0	53.0526315789	19.9115773892	1008	5053
-0.00316319	-0.0137034	1.8053131103515625	5	67.3333333333	27.3585249765	163.0	48.0	67.3333333333	27.3585249765	1010	6063
0.00351682	-0.0693246	2.0790557861328125	6	87.25	25.3282615537	125.0	50.0	87.25	25.3282615537	1047	7110
0.00680067	-0.0654897	2.3385303020477295	7	143.857142857	37.2306654383	201.0	97.0	143.857142857	37.2306654383	1007	8117
-0.0134656	-0.0905803	2.614506483078003	8	157.0	27.6767050062	189.0	104.0	157.0	27.6767050062	1099	9216
0.0148039	-0.011426	2.882664442062378	9	120.555555556	24.6491429245	167.0	78.0	120.555555556	24.6491429245	1085	10301
-0.0118363	-0.0111915	3.158957004547119	10	89.6666666667	13.8523965035	113.0	57.0	89.6666666667	13.8523965035	1076	11377
-0.000498046	-0.00963748	3.424368143081665	11	88.75	23.8331876452	139.0	45.0	88.75	23.8331876452	1065	12442
0.00336952	-0.000740363	3.670804023742676	12	84.0833333333	25.6562478854	140.0	53.0	84.0833333333	25.6562478854	1009	13451
-0.000321928	-0.00221871	3.9319708347320557	13	86.25	19.0399798669	115.0	57.0	86.25	19.0399798669	1035	14486
-0.0101608	-0.0128966	4.1914451122283936	14	85.0	24.0554914036	129.0	42.0	85.0	24.0554914036	1020	15506
0.00267825	7.98382e-05	4.4659059047698975	15	105.1	32.751946507	185.0	58.0	105.1	32.751946507	1051	16557
-0.00772778	-0.0114165	4.734299182891846	16	114.444444444	36.4908241468	189.0	67.0	114.444444444	36.4908241468	1030	17587
-0.0170922	-0.0190187	5.014324903488159	17	118.111111111	44.6603091108	187.0	58.0	118.111111111	44.6603091108	1063	18650
-0.0125267	-0.0227408	5.3057475090026855	18	166.714285714	19.9192246386	199.0	132.0	166.714285714	19.9192246386	1167	19817
0.0144508	0.012059	5.639799356460571	19	244.8	45.4198194624	289.0	157.0	244.8	45.4198194624	1224	21041
0.00581824	-0.00148954	5.970113277435303	20	232.6	63.0098405013	303.0	129.0	232.6	63.0098405013	1163	22204
0.0106946	0.0106425	6.268995046615601	21	344.666666667	79.2226118114	443.0	249.0	344.666666667	79.2226118114	1034	23238
-0.00344652	-0.00644486	6.5561559200286865	22	263.5	50.2120503465	334.0	192.0	263.5	50.2120503465	1054	24292
0.00202215	-0.000907397	6.829831123352051	23	210.8	45.7095176085	284.0	146.0	210.8	45.7095176085	1054	25346
-0.00232582	-0.0200828	7.1146016120910645	24	253.0	65.4790042685	323.0	153.0	253.0	65.4790042685	1012	26358
0.00311085	-0.00522136	7.40773868560791	25	269.25	29.8443880822	316.0	233.0	269.25	29.8443880822	1077	27435
-0.00587115	-0.0248766	7.783826589584351	26	422.333333333	79.7718970287	535.0	361.0	422.333333333	79.7718970287	1267	28702
-0.0016957	-0.0224821	8.49764609336853	27	962.5	37.5	1000.0	925.0	962.5	37.5	1925	30627
-0.000737829	-0.0100293	9.242085933685303	28	961.5	38.5	1000.0	923.0	961.5	38.5	1923	32550
0.00338513	-0.0138096	9.54256010055542	29	204.2	70.03827525	275.0	82.0	204.2	70.03827525	1021	33571
-0.0117137	-0.0219904	9.820124626159668	30	74.1428571429	29.1886894505	146.0	35.0	74.1428571429	29.1886894505	1038	34609
-0.0209122	-0.0203082	10.098675966262817	31	36.5	12.3707604571	77.0	17.0	36.5	12.3707604571	1022	35631
-0.00405021	-0.0186704	10.395525932312012	32	34.4	14.6505972574	75.0	17.0	34.4	14.6505972574	1032	36663
-0.000337325	-0.0238432	10.699603796005249	33	54.4	26.0622332121	117.0	17.0	54.4	26.0622332121	1088	37751
-0.0125345	-0.0299624	11.089941024780273	34	218.2	140.425638685	481.0	91.0	218.2	140.425638685	1091	38842
0.00251183	-0.0157684	11.510438442230225	35	338.666666667	323.387624308	796.0	108.0	338.666666667	323.387624308	1016	39858
