LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.53916	8.48074	0.3444936275482178	0	19.9803921569	8.4540051909	47.0	8.0	19.9803921569	8.4540051909	1019	1019
10.7364	10.6515	0.5387816429138184	1	24.7073170732	11.5868805172	61.0	11.0	24.7073170732	11.5868805172	1013	2032
12.8173	12.7238	0.7031092643737793	2	26.4210526316	16.2555764989	61.0	9.0	26.4210526316	16.2555764989	1004	3036
13.9826	13.882	0.8697330951690674	3	30.6363636364	17.2799028158	76.0	9.0	30.6363636364	17.2799028158	1011	4047
14.9387	14.8434	1.0618460178375244	4	33.064516129	18.7495126541	97.0	12.0	33.064516129	18.7495126541	1025	5072
16.9754	16.9238	1.254850149154663	5	36.7142857143	22.1792327944	101.0	13.0	36.7142857143	22.1792327944	1028	6100
17.7607	17.7138	1.4383201599121094	6	36.2142857143	24.4954181472	107.0	11.0	36.2142857143	24.4954181472	1014	7114
24.8395	24.7389	1.63006591796875	7	53.9523809524	34.0244676533	145.0	17.0	53.9523809524	34.0244676533	1133	8247
21.4691	21.3934	1.8032643795013428	8	45.5833333333	30.1190923207	140.0	10.0	45.5833333333	30.1190923207	1094	9341
25.0192	24.9699	1.9841022491455078	9	55.8947368421	34.0369686585	126.0	11.0	55.8947368421	34.0369686585	1062	10403
27.6084	27.5189	2.17928409576416	10	57.3888888889	40.3830807378	146.0	15.0	57.3888888889	40.3830807378	1033	11436
22.6932	22.6319	2.364729404449463	11	48.2380952381	32.6655559994	114.0	11.0	48.2380952381	32.6655559994	1013	12449
22.1173	22.0617	2.564675807952881	12	54.0	28.3177459704	114.0	12.0	54.0	28.3177459704	1026	13475
30.3694	30.3314	2.739299774169922	13	63.125	44.9984374729	155.0	9.0	63.125	44.9984374729	1010	14485
27.0958	27.0472	2.949629306793213	14	70.5	31.9021942819	129.0	25.0	70.5	31.9021942819	1128	15613
24.034	24.0066	3.123323678970337	15	62.8823529412	28.3546496922	105.0	21.0	62.8823529412	28.3546496922	1069	16682
25.4658	25.4242	3.2901415824890137	16	63.6875	33.5963516434	151.0	11.0	63.6875	33.5963516434	1019	17701
34.3314	34.2442	3.48775577545166	17	79.6923076923	50.6015880191	200.0	23.0	79.6923076923	50.6015880191	1036	18737
39.2832	39.1364	3.696284770965576	18	85.5	59.0515311684	191.0	22.0	85.5	59.0515311684	1026	19763
48.6663	48.5231	3.900754928588867	19	126.75	63.3812866704	200.0	18.0	126.75	63.3812866704	1014	20777
45.36	45.2477	4.105397701263428	20	101.7	67.6402986392	187.0	19.0	101.7	67.6402986392	1017	21794
42.8464	42.8009	4.303402662277222	21	117.333333333	49.1889779885	200.0	34.0	117.333333333	49.1889779885	1056	22850
35.6395	35.5638	4.50189471244812	22	83.4615384615	51.7577424674	197.0	29.0	83.4615384615	51.7577424674	1085	23935
46.0142	45.9753	4.703073024749756	23	126.0	55.41660401	200.0	36.0	126.0	55.41660401	1008	24943
39.1323	39.0314	4.907158851623535	24	111.0	41.2213536896	179.0	50.0	111.0	41.2213536896	1110	26053
42.5745	42.5863	5.140686273574829	25	112.0	55.5553777775	192.0	16.0	112.0	55.5553777775	1120	27173
38.7977	38.7614	5.333140134811401	26	92.7272727273	56.5220647327	200.0	17.0	92.7272727273	56.5220647327	1020	28193
52.1324	52.0536	5.523377180099487	27	159.428571429	47.1376620514	200.0	55.0	159.428571429	47.1376620514	1116	29309
48.6826	48.5875	5.719432353973389	28	140.875	52.0923158921	200.0	55.0	140.875	52.0923158921	1127	30436
45.9687	45.7721	5.912385702133179	29	129.5	55.2019021411	200.0	19.0	129.5	55.2019021411	1036	31472
51.806	51.7334	6.132680892944336	30	157.857142857	44.0273569871	200.0	88.0	157.857142857	44.0273569871	1105	32577
44.6591	44.6177	6.3513102531433105	31	121.777777778	56.40484175	200.0	26.0	121.777777778	56.40484175	1096	33673
56.1898	56.141	6.58884596824646	32	185.833333333	20.7719094506	200.0	148.0	185.833333333	20.7719094506	1115	34788
53.8326	53.7412	6.775112867355347	33	169.166666667	42.057170085	200.0	90.0	169.166666667	42.057170085	1015	35803
51.5608	51.554	6.9675452709198	34	169.833333333	23.5401548187	200.0	138.0	169.833333333	23.5401548187	1019	36822
48.5355	48.4806	7.15535569190979	35	150.857142857	47.8044486018	200.0	52.0	150.857142857	47.8044486018	1056	37878
52.6289	52.6297	7.382217645645142	36	165.857142857	43.0064067368	200.0	97.0	165.857142857	43.0064067368	1161	39039
54.4528	54.4428	7.59432053565979	37	179.666666667	23.2713462343	200.0	141.0	179.666666667	23.2713462343	1078	40117
55.6493	55.6238	7.823791980743408	38	184.666666667	24.9777678924	200.0	132.0	184.666666667	24.9777678924	1108	41225
57.9299	57.8853	8.043124198913574	39	191.5	12.1894763355	200.0	171.0	191.5	12.1894763355	1149	42374
52.8379	52.7886	8.266623735427856	40	175.5	29.0272860139	200.0	133.0	175.5	29.0272860139	1053	43427
53.0764	53.013	8.484450578689575	41	160.142857143	52.9728463364	200.0	39.0	160.142857143	52.9728463364	1121	44548
