LossBeforeUpdate	LossAfterUpdate	Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.00787384	0.00165142	0.3182334899902344	0	23.3953488372	16.8027399965	102.0	10.0	23.3953488372	16.8027399965	1006	1006
-0.000117005	-0.00728645	0.5013821125030518	1	22.8181818182	12.4376129091	59.0	9.0	22.8181818182	12.4376129091	1004	2010
-0.00696688	-0.0120279	0.7046658992767334	2	27.9444444444	15.8674097243	74.0	11.0	27.9444444444	15.8674097243	1006	3016
-0.00859711	-0.0143937	0.870675802230835	3	27.2702702703	16.3503015075	70.0	11.0	27.2702702703	16.3503015075	1009	4025
-0.0121324	-0.0185207	1.0552780628204346	4	25.25	14.2981642178	67.0	12.0	25.25	14.2981642178	1010	5035
-0.0190101	-0.0262504	1.2383053302764893	5	25.3170731707	16.0189507046	70.0	10.0	25.3170731707	16.0189507046	1038	6073
-0.00923689	-0.0124141	1.4484596252441406	6	38.6538461538	23.5273037909	103.0	9.0	38.6538461538	23.5273037909	1005	7078
-0.00811941	-0.0104006	1.6165409088134766	7	34.7931034483	17.1028920933	76.0	13.0	34.7931034483	17.1028920933	1009	8087
-0.0148944	-0.0189376	1.7957463264465332	8	39.1923076923	20.7142077417	96.0	15.0	39.1923076923	20.7142077417	1019	9106
-0.015246	-0.0189298	1.962040901184082	9	35.7857142857	19.6929232083	77.0	12.0	35.7857142857	19.6929232083	1002	10108
-0.00761755	-0.00973746	2.121674060821533	10	40.64	25.1871078133	114.0	15.0	40.64	25.1871078133	1016	11124
-0.0114253	-0.0143407	2.2820193767547607	11	48.3333333333	19.934018144	87.0	16.0	48.3333333333	19.934018144	1015	12139
-0.0125043	-0.0149413	2.447315216064453	12	46.4545454545	21.5147460482	105.0	15.0	46.4545454545	21.5147460482	1022	13161
-0.0101533	-0.0119526	2.6160061359405518	13	55.8888888889	29.6964062339	120.0	23.0	55.8888888889	29.6964062339	1006	14167
-0.00393808	-0.0047923	2.824960470199585	14	50.1428571429	33.8122064663	161.0	11.0	50.1428571429	33.8122064663	1053	15220
0.00453725	0.0044258	3.0408570766448975	15	61.1764705882	29.5500279568	132.0	14.0	61.1764705882	29.5500279568	1040	16260
-0.00826372	-0.00989292	3.2251107692718506	16	57.3333333333	29.7732168978	119.0	16.0	57.3333333333	29.7732168978	1032	17292
-0.00250377	-0.00332197	3.397749662399292	17	51.7	22.629847547	111.0	20.0	51.7	22.629847547	1034	18326
-0.00878599	-0.00994901	3.5623810291290283	18	58.2777777778	28.8189859401	129.0	17.0	58.2777777778	28.8189859401	1049	19375
-0.0119629	-0.0130224	3.735456705093384	19	77.4615384615	43.2872612006	165.0	23.0	77.4615384615	43.2872612006	1007	20382
-0.00964254	-0.0117537	3.921736240386963	20	57.3888888889	31.6177497423	118.0	21.0	57.3888888889	31.6177497423	1033	21415
-0.010426	-0.0123215	4.118928909301758	21	49.4761904762	26.6612239344	130.0	15.0	49.4761904762	26.6612239344	1039	22454
-0.00865389	-0.0100395	4.319450855255127	22	67.8	28.6034962898	123.0	33.0	67.8	28.6034962898	1017	23471
-0.010794	-0.0127185	4.504465818405151	23	63.4375	31.3128742493	112.0	29.0	63.4375	31.3128742493	1015	24486
-7.06285e-05	-0.0012391	4.686535596847534	24	65.0	24.6627249103	121.0	34.0	65.0	24.6627249103	1040	25526
-0.010479	-0.0116203	4.870977878570557	25	71.5333333333	31.0480630994	147.0	21.0	71.5333333333	31.0480630994	1073	26599
-0.00182504	-0.00406096	5.066845893859863	26	79.1538461538	30.0047333544	144.0	38.0	79.1538461538	30.0047333544	1029	27628
-0.0113155	-0.0135991	5.248080730438232	27	62.5625	27.0831330121	114.0	20.0	62.5625	27.0831330121	1001	28629
-0.00744226	-0.00868517	5.4323084354400635	28	87.3333333333	33.7177829771	153.0	28.0	87.3333333333	33.7177829771	1048	29677
0.00320548	0.00260577	5.607110500335693	29	88.25	33.7913327152	169.0	42.0	88.25	33.7913327152	1059	30736
0.00402791	0.0025078	5.783759355545044	30	96.4545454545	45.9671100529	200.0	30.0	96.4545454545	45.9671100529	1061	31797
-0.0108733	-0.0128221	5.980989217758179	31	89.3333333333	52.8225541054	194.0	25.0	89.3333333333	52.8225541054	1072	32869
-0.0134257	-0.0175715	6.162511587142944	32	119.0	45.9830886788	192.0	58.0	119.0	45.9830886788	1071	33940
-0.00223567	-0.00552212	6.354565143585205	33	93.3636363636	39.1065507818	152.0	35.0	93.3636363636	39.1065507818	1027	34967
-0.0153389	-0.0171147	6.55443263053894	34	108.454545455	51.9008909301	200.0	40.0	108.454545455	51.9008909301	1193	36160
-0.0203654	-0.0217455	6.7392942905426025	35	135.25	29.2649534426	199.0	86.0	135.25	29.2649534426	1082	37242
-0.00232903	-0.00668363	6.952049016952515	36	147.5	46.7065305926	200.0	78.0	147.5	46.7065305926	1180	38422
-0.00409635	-0.00459111	7.179908752441406	37	146.5	49.0713765855	200.0	35.0	146.5	49.0713765855	1172	39594
-0.00578655	-0.00523109	7.374147176742554	38	129.125	37.5214521974	200.0	85.0	129.125	37.5214521974	1033	40627
-0.0113456	-0.0123649	7.577744483947754	39	158.857142857	46.8414607904	200.0	88.0	158.857142857	46.8414607904	1112	41739
-0.00893475	-0.00917506	7.7948384284973145	40	156.285714286	35.4872785485	200.0	97.0	156.285714286	35.4872785485	1094	42833
-0.00951135	-0.0105641	7.988515377044678	41	140.125	39.7505896183	200.0	82.0	140.125	39.7505896183	1121	43954
-0.0267934	-0.0296553	8.189834833145142	42	145.0	47.8042885106	200.0	67.0	145.0	47.8042885106	1160	45114
-0.0169687	-0.0190861	8.398413896560669	43	122.666666667	51.4457643219	200.0	45.0	122.666666667	51.4457643219	1104	46218
-0.0225223	-0.0244245	8.632822513580322	44	149.75	60.172148873	200.0	20.0	149.75	60.172148873	1198	47416
-0.0170182	-0.0185797	9.327040910720825	45	155.142857143	61.9502763085	200.0	22.0	155.142857143	61.9502763085	1086	48502
-0.0101747	-0.0124826	10.405517339706421	46	171.833333333	42.4673076875	200.0	90.0	171.833333333	42.4673076875	1031	49533
-0.00166269	-0.00153039	11.08267879486084	47	189.5	23.4787137637	200.0	137.0	189.5	23.4787137637	1137	50670
